ID,Name,Description,Techniques,Tactics,Techniques-Description,Techniques-Name
S0492,CookieMiner,CookieMiner has installed multiple new Launch Agents in order to maintain persistence for cryptocurrency mining software.,T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
S0235,CrossRAT,CrossRAT creates a Launch Agent on macOS.,T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
S1153,Cuckoo Stealer,Cuckoo Stealer can achieve persistence by creating launch agents to repeatedly execute malicious payloads.,T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
S0497,Dacls,Dacls can establish persistence via a LaunchAgent.,T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
S0281,Dok,Dok installs two LaunchAgents to redirect all network traffic with a randomly generated name for each plist file maintaining the format com.random.name.plist.,T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
S0277,FruitFly,FruitFly persists via a Launch Agent.,T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
S0690,Green Lambert,"Green Lambert can create a Launch Agent with the RunAtLoad key-value pair set to true, ensuring the com.apple.GrowlHelper.plist file runs every time a user logs in.",T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
S0276,Keydnap,Keydnap uses a Launch Agent to persist.,T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
S0162,Komplex,The Komplex trojan creates a persistent launch agent called with $HOME/Library/LaunchAgents/com.apple.updates.plist with launchctl load -w ~/Library/LaunchAgents/com.apple.updates.plist.,T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
S1016,MacMa,"MacMa installs a com.apple.softwareupdate.plist file in the /LaunchAgents folder with the RunAtLoad value set to true. Upon user login, MacMa is executed from /var/root/.local/softwareupdate with root privileges. Some variations also include the LimitLoadToSessionType key with the value Aqua, ensuring the MacMa only runs when there is a logged in GUI user.",T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
S1048,macOS.OSAMiner,macOS.OSAMiner has placed a Stripped Payloads with a plist extension in the Launch Agent's folder.,T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
S0282,MacSpy,MacSpy persists via a Launch Agent.,T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
S0198,NETWIRE,NETWIRE can use launch agents for persistence.,T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
S0352,OSX_OCEANLOTUS.D,OSX_OCEANLOTUS.D can create a persistence file in the folder /Library/LaunchAgents.,T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
S0279,Proton,Proton persists via Launch Agent.,T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
S0595,ThiefQuest,ThiefQuest installs a launch item using an embedded encrypted launch agent property list template. The plist file is installed in the ~/Library/LaunchAgents/ folder and configured with the path to the persistent binary located in the ~/Library/ folder.,T1543.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify launch agents to repeatedly execute malicious payloads as part of persistence. When a user logs in, a per-user launchd process is started which loads the parameters for each launch-on-demand user agent from the property list (.plist) file found in /System/Library/LaunchAgents, /Library/LaunchAgents, and ~/Library/LaunchAgents.  Property list files use the Label, ProgramArguments , and RunAtLoad keys to identify the Launch Agent's name, executable location, and execution time. Launch Agents are often installed to perform updates to programs, launch user specified programs at login, or to conduct other developer tasks.",Launch Agent
C0034,2022 Ukraine Electric Power Attack,"During the 2022 Ukraine Electric Power Attack, Sandworm Team configured Systemd to maintain persistence of GOGETTER, specifying the WantedBy=multi-user.target configuration to run GOGETTER when the system begins accepting user logins.",T1543.002,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify systemd services to repeatedly execute malicious payloads as part of persistence. Systemd is a system and service manager commonly used for managing background daemon processes (also known as services) and other system resources. Systemd is the default initialization (init) system on many Linux distributions replacing legacy init systems, including SysVinit and Upstart, while remaining backwards compatible.",Systemd Service
S0401,Exaramel for Linux,Exaramel for Linux has a hardcoded location under systemd that it uses to achieve persistence if it is running as root.,T1543.002,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify systemd services to repeatedly execute malicious payloads as part of persistence. Systemd is a system and service manager commonly used for managing background daemon processes (also known as services) and other system resources. Systemd is the default initialization (init) system on many Linux distributions replacing legacy init systems, including SysVinit and Upstart, while remaining backwards compatible.",Systemd Service
S0410,Fysbis,Fysbis has established persistence using a systemd service.,T1543.002,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify systemd services to repeatedly execute malicious payloads as part of persistence. Systemd is a system and service manager commonly used for managing background daemon processes (also known as services) and other system resources. Systemd is the default initialization (init) system on many Linux distributions replacing legacy init systems, including SysVinit and Upstart, while remaining backwards compatible.",Systemd Service
S1198,Gomir,Gomir creates a systemd service named syslogd for persistence.,T1543.002,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify systemd services to repeatedly execute malicious payloads as part of persistence. Systemd is a system and service manager commonly used for managing background daemon processes (also known as services) and other system resources. Systemd is the default initialization (init) system on many Linux distributions replacing legacy init systems, including SysVinit and Upstart, while remaining backwards compatible.",Systemd Service
S0601,Hildegard,Hildegard has started a monero service.,T1543.002,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify systemd services to repeatedly execute malicious payloads as part of persistence. Systemd is a system and service manager commonly used for managing background daemon processes (also known as services) and other system resources. Systemd is the default initialization (init) system on many Linux distributions replacing legacy init systems, including SysVinit and Upstart, while remaining backwards compatible.",Systemd Service
S0192,Pupy,Pupy can be used to establish persistence using a systemd service.,T1543.002,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify systemd services to repeatedly execute malicious payloads as part of persistence. Systemd is a system and service manager commonly used for managing background daemon processes (also known as services) and other system resources. Systemd is the default initialization (init) system on many Linux distributions replacing legacy init systems, including SysVinit and Upstart, while remaining backwards compatible.",Systemd Service
G0106,Rocke,Rocke has installed a systemd service script to maintain persistence.,T1543.002,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify systemd services to repeatedly execute malicious payloads as part of persistence. Systemd is a system and service manager commonly used for managing background daemon processes (also known as services) and other system resources. Systemd is the default initialization (init) system on many Linux distributions replacing legacy init systems, including SysVinit and Upstart, while remaining backwards compatible.",Systemd Service
S1078,RotaJakiro,"Depending on the Linux distribution and when executing with root permissions, RotaJakiro may install persistence using a .service file under the /lib/systemd/system/ folder.",T1543.002,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify systemd services to repeatedly execute malicious payloads as part of persistence. Systemd is a system and service manager commonly used for managing background daemon processes (also known as services) and other system resources. Systemd is the default initialization (init) system on many Linux distributions replacing legacy init systems, including SysVinit and Upstart, while remaining backwards compatible.",Systemd Service
S0663,SysUpdate,"SysUpdate can copy a script to the user owned /usr/lib/systemd/system/ directory with a symlink mapped to a root owned directory, /etc/ystem/system, in the unit configuration file's ExecStart directive to establish persistence and elevate privileges.",T1543.002,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify systemd services to repeatedly execute malicious payloads as part of persistence. Systemd is a system and service manager commonly used for managing background daemon processes (also known as services) and other system resources. Systemd is the default initialization (init) system on many Linux distributions replacing legacy init systems, including SysVinit and Upstart, while remaining backwards compatible.",Systemd Service
G0139,TeamTNT,TeamTNT has established persistence through the creation of a cryptocurrency mining system service using systemctl.,T1543.002,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify systemd services to repeatedly execute malicious payloads as part of persistence. Systemd is a system and service manager commonly used for managing background daemon processes (also known as services) and other system resources. Systemd is the default initialization (init) system on many Linux distributions replacing legacy init systems, including SysVinit and Upstart, while remaining backwards compatible.",Systemd Service
C0025,2016 Ukraine Electric Power Attack,"During the 2016 Ukraine Electric Power Attack, Sandworm Team used an arbitrary system service to load at system boot for persistence for Industroyer. They also replaced the ImagePath registry value of a Windows service with a new backdoor binary.",T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
G1030,Agrius,Agrius has deployed IPsec Helper malware post-exploitation and registered it as a service for persistence.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0504,Anchor,Anchor can establish persistence by creating a service.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0584,AppleJeus,AppleJeus can install itself as a service.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
G0073,APT19,An APT19 Port 22 malware variant registers itself as a service.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
G0022,APT3,APT3 has a tool that creates a new service for persistence.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
G0050,APT32,APT32 modified Windows Services to ensure PowerShell scripts were loaded on the system. APT32 also creates a Windows service to establish persistence.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
G0082,APT38,APT38 has installed a new Windows service to establish persistence.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
G0096,APT41,APT41 modified legitimate Windows services to install malware backdoors. APT41 created the StorSyncSvc service to provide persistence for Cobalt Strike.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
C0040,APT41 DUST,APT41 DUST used Windows Services with names such as Windows Defend for persistence of DUSTPAN.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
G0143,Aquatic Panda,Aquatic Panda created new Windows services for persistence that masqueraded as legitimate Windows services via name change.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0438,Attor,Attor's dispatcher can establish persistence by registering a new service.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0347,AuditCred,AuditCred is installed as a new service on the system.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0239,Bankshot,Bankshot can terminate a specific process by its process id.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0127,BBSRAT,BBSRAT can modify service configurations.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0268,Bisonal,Bisonal has been modified to be used as a Windows service.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0570,BitPaymer,BitPaymer has attempted to install itself as a service to maintain persistence.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S1070,Black Basta,Black Basta can create a new service to establish persistence.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
G1043,BlackByte,BlackByte modified multiple services on victim machines to enable encryption operations. BlackByte has installed tools such as AnyDesk as a service on victim machines.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0089,BlackEnergy,One variant of BlackEnergy creates a new service using either a hard-coded or randomly generated name.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
G0108,Blue Mockingbird,Blue Mockingbird has made their XMRIG payloads persistent as a Windows Service.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0204,Briba,Briba installs a service pointing to a malicious DLL dropped to disk.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
G0008,Carbanak,Carbanak malware installs itself as a service to provide persistence and SYSTEM privileges.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0335,Carbon,Carbon establishes persistence by creating a service and naming it based off the operating system version running on the current machine.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0261,Catchamas,Catchamas adds a new service named NetAdapter to establish persistence.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
G1021,Cinnamon Tempest,Cinnamon Tempest has created system services to establish persistence for deployed tooling.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0660,Clambling,Clambling can register itself as a system service to gain persistence.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
G0080,Cobalt Group,Cobalt Group has created new services to establish persistence.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0154,Cobalt Strike,Cobalt Strike can install a new service.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0608,Conficker,Conficker copies itself into the %systemroot%\system32 directory and registers as a service.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0050,CosmicDuke,"CosmicDuke uses Windows services typically named ""javamtsup"" for persistence.",T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0046,CozyCar,One persistence mechanism used by CozyCar is to register itself as a Windows service.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0625,Cuba,Cuba can modify services by using the OpenService and ChangeServiceConfig functions.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
G0105,DarkVishnya,DarkVishnya created new services for shellcode loaders distribution.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S1033,DCSrv,DCSrv has created new services for persistence by modifying the Registry.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0567,Dtrack,Dtrack can add a service called WBService to establish persistence.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S0038,Duqu,"Duqu creates a new service that loads a malicious driver when the system starts. When Duqu is active, the operating system believes that the driver is legitimate, as it has been signed with a valid private key.",T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
S1158,DUSTPAN,DUSTPAN can persist as a Windows Service in operations.,T1543.003,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may create or modify Windows services to repeatedly execute malicious payloads as part of persistence. When Windows boots up, it starts programs or applications called services that perform background system functions. Windows service configuration information, including the file path to the service's executable or recovery programs/commands, is stored in the Windows Registry.",Windows Service
