ID,Name,Description,Techniques,Tactics,Techniques-Description,Techniques-Name
S0098,T9000,T9000 uses the Skype API to record audio and video calls. It writes encrypted data to %APPDATA%\Intel\Skype.,T1123,Collection,"An adversary can leverage a computer's peripheral devices (e.g., microphones and webcams) or applications (e.g., voice and video call services) to capture audio recordings for the purpose of listening into sensitive conversations to gather information.",Audio Capture
S0467,TajMahal,TajMahal has the ability to capture VoiceIP application audio on an infected host.,T1123,Collection,"An adversary can leverage a computer's peripheral devices (e.g., microphones and webcams) or applications (e.g., voice and video call services) to capture audio recordings for the purpose of listening into sensitive conversations to gather information.",Audio Capture
S0257,VERMIN,VERMIN can perform audio capture.,T1123,Collection,"An adversary can leverage a computer's peripheral devices (e.g., microphones and webcams) or applications (e.g., voice and video call services) to capture audio recordings for the purpose of listening into sensitive conversations to gather information.",Audio Capture
G1030,Agrius,"Agrius used a custom tool, sql.net4.exe, to query SQL databases and then identify and extract personally identifiable information.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0622,AppleSeed,"AppleSeed has automatically collected data from USB drives, keystrokes, and screen images before exfiltration.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0006,APT1,APT1 used a batch script to perform a series of discovery techniques and saves it to a text file.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0007,APT28,APT28 used a publicly available tool to gather and compress multiple documents on the DCCC and DNC networks.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
C0040,APT41 DUST,APT41 DUST used tools such as SQLULDR2 and PINEGROVE to gather local system and database information.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
C0046,ArcaneDoor,ArcaneDoor included collection of packet capture and system configuration information.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0438,Attor,Attor has automatically collected data about the compromised system.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0128,BADNEWS,BADNEWS monitors USB devices and copies files with certain extensions to a predefined directory.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0239,Bankshot,Bankshot recursively generates a list of files within a directory and sends them back to the control server.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S1043,ccf32,ccf32 can be used to automatically collect files from a compromised host.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0114,Chimera,Chimera has used custom DLLs for continuous retrieval of data from memory.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0244,Comnie,Comnie executes a batch script to store discovery information in %TEMP%\info.dat and then uploads the temporarily file to the remote C2 server.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0142,Confucius,"Confucius has used a file stealer to steal documents and images with the following extensions: txt, pdf, png, jpg, doc, xls, xlm, odp, ods, odt, rtf, ppt, xlsx, xlsm, docx, pptx, and jpeg.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0538,Crutch,Crutch can automatically monitor removable drives in a loop and copy interesting files.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S1111,DarkGate,DarkGate searches for stored credentials associated with cryptocurrency wallets and notifies the command and control server when identified.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G1003,Ember Bear,Ember Bear engages in mass collection from compromised systems during intrusions.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0363,Empire,"Empire can automatically gather the username, domain name, machine name, and other information from a compromised system.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0053,FIN5,FIN5 scans processes on all victim systems in the environment and uses automated scripts to pull back the results.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0037,FIN6,"FIN6 has used a script to iterate through a list of compromised PoS systems, copy and remove data to a log file, and to bind to events from the submit payment button.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
C0001,Frankenstein,"During Frankenstein, the threat actors used Empire to automatically gather the username, domain name, machine name, and other system information.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S1044,FunnyDream,FunnyDream can monitor files for changes and automatically collect them.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0047,Gamaredon Group,Gamaredon Group has deployed scripts on compromised systems that automatically scan for interesting documents.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0597,GoldFinder,"GoldFinder logged and stored information related to the route or hops a packet took from a compromised machine to a hardcoded C2 server, including the target C2 URL, HTTP response/status code, HTTP response headers and values, and data received from the C2 node.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0125,HAFNIUM,"HAFNIUM has used MSGraph to exfiltrate data from email, OneDrive, and SharePoint.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0170,Helminth,A Helminth VBScript receives a batch script to execute a set of commands in a command prompt.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0260,InvisiMole,InvisiMole can sort and collect specific documents as well as generate a list of all files on a newly inserted drive and store them in an encrypted file.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0004,Ke3chang,Ke3chang has performed frequent and scheduled data collection from victim networks.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0395,LightNeuron,LightNeuron can be configured to automatically collect files under a specified directory.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S1101,LoFiSe,LoFiSe can collect all the files from the working directory every three hours and place them into a password-protected archive for further exfiltration.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S1213,Lumma Stealer,Lumma Stealer has automated collection of various information including cryptocurrency wallet details.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0045,menuPass,menuPass has used the Csvde tool to collect Active Directory files and data.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0443,MESSAGETAP,"MESSAGETAP checks two files, keyword_parm.txt and parm.txt, for instructions on how to target and save data parsed and extracted from SMS message data from the network traffic. If an SMS message contained either a phone number, IMSI number, or keyword that matched the predefined list, it is saved to a CSV file for later theft by the threat actor.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0455,Metamorfo,"Metamorfo has automatically collected mouse clicks, continuous screenshots on the machine, and set timers to collect the contents of the clipboard and website browsing.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0339,Micropsia,"Micropsia executes an RAR tool to recursively archive files based on a predefined list of file extensions (.xls, .xlsx, .csv, .odt, .doc, .docx, .ppt, .pptx, .pdf, .mdb, .accdb, .accde, *.txt).",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0129,Mustang Panda,Mustang Panda used custom batch scripts to collect files automatically from a targeted system.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0699,Mythic,Mythic supports scripting of file downloads from agents.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0198,NETWIRE,NETWIRE can automatically archive collected data.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S1131,NPPSPY,NPPSPY collection is automatically recorded to a specified file on the victim machine.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0049,OilRig,OilRig has used automated collection.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
C0014,Operation Wocao,"During Operation Wocao, threat actors used a script to collect information about the infected system.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S1017,OutSteel,OutSteel can automatically scan for and collect files with specific extensions.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S1109,PACEMAKER,PACEMAKER can enter a loop to read /proc/ entries every 2 seconds in order to read a target application's memory.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S1091,Pacu,"Pacu can automatically collect data, such as CloudFormation templates, EC2 user data, AWS Inspector reports, and IAM credential reports.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0040,Patchwork,"Patchwork developed a file stealer to search C:\ and collect files with certain extensions. Patchwork also executed a script to enumerate all drives, store them as a list, and upload generated files to the C2 server.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0428,PoetRAT,PoetRAT used file system monitoring to track modification and enable automatic exfiltration.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0378,PoshC2,PoshC2 contains a module for recursively parsing through files and directories to gather valid credit card numbers.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0238,Proxysvc,Proxysvc automatically collects data about the victim and sends it to the control server.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S1148,Raccoon Stealer,Raccoon Stealer collects files and directories from victim systems based on configuration data downloaded from command and control servers.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0458,Ramsay,"Ramsay can conduct an initial scan for Microsoft Word documents on the local system, removable media, and connected network drives, before tagging and collecting them. It can continue tagging documents to collect with follow up scans.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G1039,RedCurl,RedCurl has used batch scripts to collect data.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0684,ROADTools,ROADTools automatically gathers data from Azure AD environments using the Azure Graph API.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S1078,RotaJakiro,"Depending on the Linux distribution, RotaJakiro executes a set of commands to collect device information and sends the collected information to the C2 server.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0090,Rover,Rover automatically collects files from the local system and removable drives based on a predefined list of file extensions on a regular timeframe.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0148,RTM,RTM monitors browsing activity and automatically captures screenshots if a victim browses to a URL matching one of a list of strings.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0445,ShimRatReporter,"ShimRatReporter gathered information automatically, without instruction from a C2, related to the user and host machine that is compiled into a report and sent to the operators.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0121,Sidewinder,Sidewinder has used tools to automatically collect system and network configuration information.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S1183,StrelaStealer,StrelaStealer attempts to identify and collect mail login data from Thunderbird and Outlook following execution.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0491,StrongPity,StrongPity has a file searcher component that can automatically collect and archive files based on a predefined list of file extensions.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0098,T9000,"T9000 searches removable storage devices for files with a pre-defined list of file extensions (e.g. * .doc, .ppt, .xls, .docx, .pptx, *.xlsx). Any matching files are encrypted and written to a local user directory.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0467,TajMahal,TajMahal has the ability to index and compress files into a send queue for exfiltration.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0027,Threat Group-3390,Threat Group-3390 ran a command to compile an archive of file types of interest from the victim user's directories.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G0081,Tropic Trooper,Tropic Trooper has collected information automatically using the adversary's USBferry attack.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0136,USBStealer,"For all non-removable drives on a victim, USBStealer executes automated collection of certain files for later exfiltration.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0476,Valak,Valak can download a module to search for and build a report of harvested credential data.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0257,VERMIN,VERMIN saves each collected file with the automatically generated format {0:dd-MM-yyyy}.txt .,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0466,WindTail,WindTail can identify and add files that possess specific file extensions to an array for archiving.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
G1035,Winter Vivern,Winter Vivern delivered a PowerShell script capable of recursively scanning victim machines looking for various file types before exfiltrating identified files via HTTP.,T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0251,Zebrocy,"Zebrocy scans the system and automatically collects files with the following extensions: .doc, .docx, ,.xls, .xlsx, .pdf, .pptx, .rar, .zip, .jpg, .jpeg, .bmp, .tiff, .kum, .tlg, .sbx, .cr, .hse, .hsf, and .lhz.",T1119,Collection,"Once established within a system or network, an adversary may use automated techniques for collecting internal data. Methods for performing this technique could include use of a Command and Scripting Interpreter to search for and copy information fitting set criteria such as file type, location, or name at specific time intervals.",Automated Collection
S0331,Agent Tesla,Agent Tesla has the ability to use form-grabbing to extract data from web data forms.,T1185,Collection,"Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques.",Browser Session Hijacking
S0484,Carberp,Carberp has captured credentials when a user performs login through a SSL session.,T1185,Collection,"Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques.",Browser Session Hijacking
S0631,Chaes,Chaes has used the Puppeteer module to hook and monitor the Chrome web browser to collect user information from infected hosts.,T1185,Collection,"Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques.",Browser Session Hijacking
S0154,Cobalt Strike,"Cobalt Strike can perform browser pivoting and inject into a user's browser to inherit cookies, authenticated HTTP sessions, and client SSL certificates.",T1185,Collection,"Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques.",Browser Session Hijacking
S0384,Dridex,"Dridex can perform browser attacks via web injects to steal information such as credentials, certificates, and cookies.",T1185,Collection,"Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques.",Browser Session Hijacking
S0531,Grandoreiro,Grandoreiro can monitor browser activity for online banking actions and display full-screen overlay images to block user access to the intended site or present additional data fields.,T1185,Collection,"Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques.",Browser Session Hijacking
S0483,IcedID,IcedID has used web injection attacks to redirect victims to spoofed sites designed to harvest banking and other credentials.  IcedID can use a self signed TLS certificate in connection with the spoofed site and simultaneously maintains a live connection with the legitimate site to display the correct URL and certificates in the browser.,T1185,Collection,"Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques.",Browser Session Hijacking
G0094,Kimsuky,Kimsuky has the ability to use form-grabbing to extract emails and passwords from web data forms.,T1185,Collection,"Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques.",Browser Session Hijacking
S0530,Melcoz,Melcoz can monitor the victim's browser for online banking sessions and display an overlay window to manipulate the session in the background.,T1185,Collection,"Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques.",Browser Session Hijacking
S0650,QakBot,QakBot can use advanced web injects to steal web banking credentials.,T1185,Collection,"Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques.",Browser Session Hijacking
S1201,TRANSLATEXT,TRANSLATEXT has the ability to use form-grabbing and event-listening to extract data from web data forms.,T1185,Collection,"Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques.",Browser Session Hijacking
S0266,TrickBot,TrickBot uses web injects and browser redirection to trick the user into providing their login credentials on a fake or modified web page.,T1185,Collection,"Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques.",Browser Session Hijacking
S0386,Ursnif,Ursnif has injected HTML codes into banking sites to steal sensitive online banking information (ex: usernames and passwords).,T1185,Collection,"Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques.",Browser Session Hijacking
S1207,XLoader,"XLoader can conduct form grabbing, steal cookies, and extract data from HTTP sessions.",T1185,Collection,"Adversaries may take advantage of security vulnerabilities and inherent functionality in browser software to change content, modify user-behaviors, and intercept information as part of various browser session hijacking techniques.",Browser Session Hijacking
S0331,Agent Tesla,Agent Tesla can steal data from the victim’s clipboard.,T1115,Collection,Adversaries may collect data stored in the clipboard from users copying information within or between applications.,Clipboard Data
G0082,APT38,APT38 used a Trojan called KEYLIME to collect data from the clipboard.,T1115,Collection,Adversaries may collect data stored in the clipboard from users copying information within or between applications.,Clipboard Data
G0087,APT39,APT39 has used tools capable of stealing contents of the clipboard.,T1115,Collection,Adversaries may collect data stored in the clipboard from users copying information within or between applications.,Clipboard Data
S0373,Astaroth,Astaroth collects information from the clipboard by using the OpenClipboard() and GetClipboardData() libraries.,T1115,Collection,Adversaries may collect data stored in the clipboard from users copying information within or between applications.,Clipboard Data
S0438,Attor,Attor has a plugin that collects data stored in the Windows clipboard by using the OpenClipboard and GetClipboardData APIs.,T1115,Collection,Adversaries may collect data stored in the clipboard from users copying information within or between applications.,Clipboard Data
S0454,Cadelspy,Cadelspy has the ability to steal data from the clipboard.,T1115,Collection,Adversaries may collect data stored in the clipboard from users copying information within or between applications.,Clipboard Data
S0261,Catchamas,Catchamas steals data stored in the clipboard.,T1115,Collection,Adversaries may collect data stored in the clipboard from users copying information within or between applications.,Clipboard Data
S1149,CHIMNEYSWEEP,CHIMNEYSWEEP can capture content from the clipboard.,T1115,Collection,Adversaries may collect data stored in the clipboard from users copying information within or between applications.,Clipboard Data
S0660,Clambling,Clambling has the ability to capture and store clipboard data.,T1115,Collection,Adversaries may collect data stored in the clipboard from users copying information within or between applications.,Clipboard Data
S0050,CosmicDuke,CosmicDuke copies and exfiltrates the clipboard contents every 30 seconds.,T1115,Collection,Adversaries may collect data stored in the clipboard from users copying information within or between applications.,Clipboard Data
S0334,DarkComet,DarkComet can steal data from the clipboard.,T1115,Collection,Adversaries may collect data stored in the clipboard from users copying information within or between applications.,Clipboard Data
S1111,DarkGate,DarkGate starts a thread on execution that captures clipboard data and logs it to a predefined log file.,T1115,Collection,Adversaries may collect data stored in the clipboard from users copying information within or between applications.,Clipboard Data
S1066,DarkTortilla,DarkTortilla can download a clipboard information stealer module.,T1115,Collection,Adversaries may collect data stored in the clipboard from users copying information within or between applications.,Clipboard Data
