ID,Name,Description,Techniques,Tactics,Techniques-Description,Techniques-Name
S0363,Empire,Empire can add a SID-History to a user if on a domain controller.,T1134.005,"Tactics:
Defense Evasion,                                                        Privilege Escalation","Adversaries may use SID-History Injection to escalate privileges and bypass access controls. The Windows security identifier (SID) is a unique value that identifies a user or group account. SIDs are used by Windows security in both security descriptors and access tokens.  An account can hold additional SIDs in the SID-History Active Directory attribute , allowing inter-operable account migration between domains (e.g., all values in SID-History are included in access tokens).",SID-History Injection
S0002,Mimikatz,Mimikatz's MISC::AddSid module can append any SID or user/group account to a user's SID-History. Mimikatz also utilizes SID-History Injection to expand the scope of other components such as generated Kerberos Golden Tickets and DCSync beyond a single domain.,T1134.005,"Tactics:
Defense Evasion,                                                        Privilege Escalation","Adversaries may use SID-History Injection to escalate privileges and bypass access controls. The Windows security identifier (SID) is a unique value that identifies a user or group account. SIDs are used by Windows security in both security descriptors and access tokens.  An account can hold additional SIDs in the SID-History Active Directory attribute , allowing inter-operable account migration between domains (e.g., all values in SID-History are included in access tokens).",SID-History Injection
C0025,2016 Ukraine Electric Power Attack,"During the 2016 Ukraine Electric Power Attack, Sandworm Team used the sp_addlinkedsrvlogin command in MS-SQL to create a link between a created account and other servers in the network.",T1098,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may manipulate accounts to maintain and/or elevate access to victim systems. Account manipulation may consist of any action that preserves or modifies adversary access to a compromised account, such as modifying credentials or permission groups. These actions could also include account activity designed to subvert security policies, such as performing iterative password updates to bypass password duration policies and preserve the life of compromised credentials.",Account Manipulation
S0274,Calisto,Calisto adds permissions and remote logins to all users.,T1098,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may manipulate accounts to maintain and/or elevate access to victim systems. Account manipulation may consist of any action that preserves or modifies adversary access to a compromised account, such as modifying credentials or permission groups. These actions could also include account activity designed to subvert security policies, such as performing iterative password updates to bypass password duration policies and preserve the life of compromised credentials.",Account Manipulation
G0125,HAFNIUM,HAFNIUM has granted privileges to domain accounts and reset the password for default admin accounts.,T1098,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may manipulate accounts to maintain and/or elevate access to victim systems. Account manipulation may consist of any action that preserves or modifies adversary access to a compromised account, such as modifying credentials or permission groups. These actions could also include account activity designed to subvert security policies, such as performing iterative password updates to bypass password duration policies and preserve the life of compromised credentials.",Account Manipulation
G0032,Lazarus Group,Lazarus Group malware WhiskeyDelta-Two contains a function that attempts to rename the administrator’s account.,T1098,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may manipulate accounts to maintain and/or elevate access to victim systems. Account manipulation may consist of any action that preserves or modifies adversary access to a compromised account, such as modifying credentials or permission groups. These actions could also include account activity designed to subvert security policies, such as performing iterative password updates to bypass password duration policies and preserve the life of compromised credentials.",Account Manipulation
S0002,Mimikatz,The Mimikatz credential dumper has been extended to include Skeleton Key domain controller authentication bypass functionality. The LSADUMP::ChangeNTLM and LSADUMP::SetNTLM modules can also manipulate the password hash of an account without knowing the clear text value.,T1098,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may manipulate accounts to maintain and/or elevate access to victim systems. Account manipulation may consist of any action that preserves or modifies adversary access to a compromised account, such as modifying credentials or permission groups. These actions could also include account activity designed to subvert security policies, such as performing iterative password updates to bypass password duration policies and preserve the life of compromised credentials.",Account Manipulation
C0027,C0027,"During C0027, Scattered Spider used aws_consoler  to create temporary federated credentials for fake users in order to obfuscate which AWS credential is compromised and enable pivoting from the AWS CLI to console sessions without MFA.",T1098.001,"Tactics:
Persistence,                                                        Privilege Escalation",Adversaries may add adversary-controlled credentials to a cloud account to maintain persistent access to victim accounts and instances within the environment.,Additional Cloud Credentials
S1091,Pacu,Pacu can generate SSH and API keys for AWS infrastructure and additional API keys for other IAM users.,T1098.001,"Tactics:
Persistence,                                                        Privilege Escalation",Adversaries may add adversary-controlled credentials to a cloud account to maintain persistent access to victim accounts and instances within the environment.,Additional Cloud Credentials
C0024,SolarWinds Compromise,"During the SolarWinds Compromise, APT29 added credentials to OAuth Applications and Service Principals.",T1098.001,"Tactics:
Persistence,                                                        Privilege Escalation",Adversaries may add adversary-controlled credentials to a cloud account to maintain persistent access to victim accounts and instances within the environment.,Additional Cloud Credentials
G0007,APT28,APT28 has used a Powershell cmdlet to grant the ApplicationImpersonation role to a compromised account.,T1098.002,"Tactics:
Persistence,                                                        Privilege Escalation",Adversaries may grant additional permission levels to maintain persistent access to an adversary-controlled email account.,Additional Email Delegate Permissions
G0016,APT29,APT29 has used a compromised global administrator account in Azure AD to backdoor a service principal with ApplicationImpersonation rights to start collecting emails from targeted mailboxes; APT29 has also used compromised accounts holding ApplicationImpersonation rights in Exchange to collect emails.,T1098.002,"Tactics:
Persistence,                                                        Privilege Escalation",Adversaries may grant additional permission levels to maintain persistent access to an adversary-controlled email account.,Additional Email Delegate Permissions
C0038,HomeLand Justice,"During HomeLand Justice, threat actors added the ApplicationImpersonation management role to accounts under their control to impersonate users and take ownership of targeted mailboxes.",T1098.002,"Tactics:
Persistence,                                                        Privilege Escalation",Adversaries may grant additional permission levels to maintain persistent access to an adversary-controlled email account.,Additional Email Delegate Permissions
G0059,Magic Hound,Magic Hound granted compromised email accounts read access to the email boxes of additional targeted accounts. The group then was able to authenticate to the intended victim's OWA (Outlook Web Access) portal and read hundreds of email communications for information on Middle East organizations.,T1098.002,"Tactics:
Persistence,                                                        Privilege Escalation",Adversaries may grant additional permission levels to maintain persistent access to an adversary-controlled email account.,Additional Email Delegate Permissions
C0024,SolarWinds Compromise,"During the SolarWinds Compromise, APT29 added their own devices as allowed IDs for active sync using Set-CASMailbox, allowing it to obtain copies of victim mailboxes. It also added additional permissions (such as Mail.Read and Mail.ReadWrite) to compromised Application or Service Principals.",T1098.002,"Tactics:
Persistence,                                                        Privilege Escalation",Adversaries may grant additional permission levels to maintain persistent access to an adversary-controlled email account.,Additional Email Delegate Permissions
C0027,C0027,"During C0027, Scattered Spider used IAM manipulation to gain persistence and to assume or elevate privileges.",T1098.003,"Tactics:
Persistence,                                                        Privilege Escalation","An adversary may add additional roles or permissions to an adversary-controlled cloud account to maintain persistent access to a tenant. For example, adversaries may update IAM policies in cloud-based environments or add a new global administrator in Office 365 environments. With sufficient permissions, a compromised account can gain almost unlimited access to data and settings (including the ability to reset the passwords of other admins).",Additional Cloud Roles
G1004,LAPSUS$,LAPSUS$ has added the global admin role to accounts they have created in the targeted organization's cloud instances.,T1098.003,"Tactics:
Persistence,                                                        Privilege Escalation","An adversary may add additional roles or permissions to an adversary-controlled cloud account to maintain persistent access to a tenant. For example, adversaries may update IAM policies in cloud-based environments or add a new global administrator in Office 365 environments. With sufficient permissions, a compromised account can gain almost unlimited access to data and settings (including the ability to reset the passwords of other admins).",Additional Cloud Roles
G1015,Scattered Spider,"During C0027, Scattered Spider used IAM manipulation to gain persistence and to assume or elevate privileges.",T1098.003,"Tactics:
Persistence,                                                        Privilege Escalation","An adversary may add additional roles or permissions to an adversary-controlled cloud account to maintain persistent access to a tenant. For example, adversaries may update IAM policies in cloud-based environments or add a new global administrator in Office 365 environments. With sufficient permissions, a compromised account can gain almost unlimited access to data and settings (including the ability to reset the passwords of other admins).",Additional Cloud Roles
C0024,SolarWinds Compromise,"During the SolarWinds Compromise, APT29 granted company administrator privileges to a newly created service principle.",T1098.003,"Tactics:
Persistence,                                                        Privilege Escalation","An adversary may add additional roles or permissions to an adversary-controlled cloud account to maintain persistent access to a tenant. For example, adversaries may update IAM policies in cloud-based environments or add a new global administrator in Office 365 environments. With sufficient permissions, a compromised account can gain almost unlimited access to data and settings (including the ability to reset the passwords of other admins).",Additional Cloud Roles
S0482,Bundlore,Bundlore creates a new key pair with ssh-keygen and drops the newly created user key in authorized_keys to enable remote login.,T1098.004,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may modify the SSH authorized_keys file to maintain persistence on a victim host. Linux distributions, macOS, and ESXi hypervisors commonly use key-based authentication to secure the authentication process of SSH sessions for remote management. The authorized_keys file in SSH specifies the SSH keys that can be used for logging into the user account for which the file is configured. This file is usually found in the user's home directory under <user-home>/.ssh/authorized_keys (or, on ESXi, /etc/ssh/keys-<username>/authorized_keys). Users may edit the system’s SSH config file to modify the directives PubkeyAuthentication and RSAAuthentication to the value yes to ensure public key and RSA authentication are enabled, as well as modify the directive PermitRootLogin to the value yes to enable root authentication via SSH. The SSH config file is usually located under /etc/ssh/sshd_config.",SSH Authorized Keys
G1006,Earth Lusca,Earth Lusca has dropped an SSH-authorized key in the /root/.ssh folder in order to access a compromised server with SSH.,T1098.004,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may modify the SSH authorized_keys file to maintain persistence on a victim host. Linux distributions, macOS, and ESXi hypervisors commonly use key-based authentication to secure the authentication process of SSH sessions for remote management. The authorized_keys file in SSH specifies the SSH keys that can be used for logging into the user account for which the file is configured. This file is usually found in the user's home directory under <user-home>/.ssh/authorized_keys (or, on ESXi, /etc/ssh/keys-<username>/authorized_keys). Users may edit the system’s SSH config file to modify the directives PubkeyAuthentication and RSAAuthentication to the value yes to ensure public key and RSA authentication are enabled, as well as modify the directive PermitRootLogin to the value yes to enable root authentication via SSH. The SSH config file is usually located under /etc/ssh/sshd_config.",SSH Authorized Keys
G1045,Salt Typhoon,Salt Typhoon has added SSH authorized_keys under root or other users at the Linux level on compromised network devices.,T1098.004,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may modify the SSH authorized_keys file to maintain persistence on a victim host. Linux distributions, macOS, and ESXi hypervisors commonly use key-based authentication to secure the authentication process of SSH sessions for remote management. The authorized_keys file in SSH specifies the SSH keys that can be used for logging into the user account for which the file is configured. This file is usually found in the user's home directory under <user-home>/.ssh/authorized_keys (or, on ESXi, /etc/ssh/keys-<username>/authorized_keys). Users may edit the system’s SSH config file to modify the directives PubkeyAuthentication and RSAAuthentication to the value yes to ensure public key and RSA authentication are enabled, as well as modify the directive PermitRootLogin to the value yes to enable root authentication via SSH. The SSH config file is usually located under /etc/ssh/sshd_config.",SSH Authorized Keys
S0468,Skidmap,Skidmap has the ability to add the public key of its handlers to the authorized_keys file to maintain persistence on an infected host.,T1098.004,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may modify the SSH authorized_keys file to maintain persistence on a victim host. Linux distributions, macOS, and ESXi hypervisors commonly use key-based authentication to secure the authentication process of SSH sessions for remote management. The authorized_keys file in SSH specifies the SSH keys that can be used for logging into the user account for which the file is configured. This file is usually found in the user's home directory under <user-home>/.ssh/authorized_keys (or, on ESXi, /etc/ssh/keys-<username>/authorized_keys). Users may edit the system’s SSH config file to modify the directives PubkeyAuthentication and RSAAuthentication to the value yes to ensure public key and RSA authentication are enabled, as well as modify the directive PermitRootLogin to the value yes to enable root authentication via SSH. The SSH config file is usually located under /etc/ssh/sshd_config.",SSH Authorized Keys
G0139,TeamTNT,TeamTNT has added RSA keys in authorized_keys.,T1098.004,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may modify the SSH authorized_keys file to maintain persistence on a victim host. Linux distributions, macOS, and ESXi hypervisors commonly use key-based authentication to secure the authentication process of SSH sessions for remote management. The authorized_keys file in SSH specifies the SSH keys that can be used for logging into the user account for which the file is configured. This file is usually found in the user's home directory under <user-home>/.ssh/authorized_keys (or, on ESXi, /etc/ssh/keys-<username>/authorized_keys). Users may edit the system’s SSH config file to modify the directives PubkeyAuthentication and RSAAuthentication to the value yes to ensure public key and RSA authentication are enabled, as well as modify the directive PermitRootLogin to the value yes to enable root authentication via SSH. The SSH config file is usually located under /etc/ssh/sshd_config.",SSH Authorized Keys
S0658,XCSSET,XCSSET will create an ssh key if necessary with the ssh-keygen -t rsa -f $HOME/.ssh/id_rsa -P command. XCSSET will upload a private key file to the server to remotely access the host without a password.,T1098.004,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may modify the SSH authorized_keys file to maintain persistence on a victim host. Linux distributions, macOS, and ESXi hypervisors commonly use key-based authentication to secure the authentication process of SSH sessions for remote management. The authorized_keys file in SSH specifies the SSH keys that can be used for logging into the user account for which the file is configured. This file is usually found in the user's home directory under <user-home>/.ssh/authorized_keys (or, on ESXi, /etc/ssh/keys-<username>/authorized_keys). Users may edit the system’s SSH config file to modify the directives PubkeyAuthentication and RSAAuthentication to the value yes to ensure public key and RSA authentication are enabled, as well as modify the directive PermitRootLogin to the value yes to enable root authentication via SSH. The SSH config file is usually located under /etc/ssh/sshd_config.",SSH Authorized Keys
S0677,AADInternals,AADInternals can register a device to Azure AD.,T1098.005,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may register a device to an adversary-controlled account. Devices may be registered in a multifactor authentication (MFA) system, which handles authentication to the network, or in a device management system, which handles device access and compliance.",Device Registration
G0016,APT29,"APT29 has enrolled their own devices into compromised cloud tenants, including enrolling a device in MFA to an Azure AD environment following a successful password guessing attack against a dormant account.",T1098.005,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may register a device to an adversary-controlled account. Devices may be registered in a multifactor authentication (MFA) system, which handles authentication to the network, or in a device management system, which handles device access and compliance.",Device Registration
C0027,C0027,"During C0027, Scattered Spider registered devices for MFA to maintain persistence through victims' VPN.",T1098.005,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may register a device to an adversary-controlled account. Devices may be registered in a multifactor authentication (MFA) system, which handles authentication to the network, or in a device management system, which handles device access and compliance.",Device Registration
C0024,SolarWinds Compromise,"During the SolarWinds Compromise, APT29 registered devices in order to enable mailbox syncing via the Set-CASMailbox command.",T1098.005,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may register a device to an adversary-controlled account. Devices may be registered in a multifactor authentication (MFA) system, which handles authentication to the network, or in a device management system, which handles device access and compliance.",Device Registration
G0022,APT3,APT3 has been known to add created accounts to local admin groups to maintain elevated access.,T1098.007,"Tactics:
Persistence,                                                        Privilege Escalation",An adversary may add additional local or domain groups to an adversary-controlled account to maintain persistent access to a system or domain.,Additional Local or Domain Groups
G0096,APT41,APT41 has added user accounts to the User and Admin groups.,T1098.007,"Tactics:
Persistence,                                                        Privilege Escalation",An adversary may add additional local or domain groups to an adversary-controlled account to maintain persistent access to a system or domain.,Additional Local or Domain Groups
G1023,APT5,APT5 has created their own accounts with Local Administrator privileges to maintain access to systems with short-cycle credential rotation.,T1098.007,"Tactics:
Persistence,                                                        Privilege Escalation",An adversary may add additional local or domain groups to an adversary-controlled account to maintain persistent access to a system or domain.,Additional Local or Domain Groups
S1111,DarkGate,DarkGate elevates accounts created through the malware to the local administration group during execution.,T1098.007,"Tactics:
Persistence,                                                        Privilege Escalation",An adversary may add additional local or domain groups to an adversary-controlled account to maintain persistent access to a system or domain.,Additional Local or Domain Groups
G0035,Dragonfly,Dragonfly has added newly created accounts to the administrators group to maintain elevated access.,T1098.007,"Tactics:
Persistence,                                                        Privilege Escalation",An adversary may add additional local or domain groups to an adversary-controlled account to maintain persistent access to a system or domain.,Additional Local or Domain Groups
G1016,FIN13,FIN13 has assigned newly created accounts the sysadmin role to maintain persistence.,T1098.007,"Tactics:
Persistence,                                                        Privilege Escalation",An adversary may add additional local or domain groups to an adversary-controlled account to maintain persistent access to a system or domain.,Additional Local or Domain Groups
G0094,Kimsuky,Kimsuky has added accounts to specific groups with net localgroup.,T1098.007,"Tactics:
Persistence,                                                        Privilege Escalation",An adversary may add additional local or domain groups to an adversary-controlled account to maintain persistent access to a system or domain.,Additional Local or Domain Groups
G0059,Magic Hound,Magic Hound has added a user named DefaultAccount to the Administrators and Remote Desktop Users groups.,T1098.007,"Tactics:
Persistence,                                                        Privilege Escalation",An adversary may add additional local or domain groups to an adversary-controlled account to maintain persistent access to a system or domain.,Additional Local or Domain Groups
S0039,Net,The net localgroup and net group commands in Net can be used to add existing users to local and domain groups.,T1098.007,"Tactics:
Persistence,                                                        Privilege Escalation",An adversary may add additional local or domain groups to an adversary-controlled account to maintain persistent access to a system or domain.,Additional Local or Domain Groups
S0382,ServHelper,"ServHelper has added a user named ""supportaccount"" to the Remote Desktop Users and Administrators groups.",T1098.007,"Tactics:
Persistence,                                                        Privilege Escalation",An adversary may add additional local or domain groups to an adversary-controlled account to maintain persistent access to a system or domain.,Additional Local or Domain Groups
S0649,SMOKEDHAM,SMOKEDHAM has added user accounts to local Admin groups.,T1098.007,"Tactics:
Persistence,                                                        Privilege Escalation",An adversary may add additional local or domain groups to an adversary-controlled account to maintain persistent access to a system or domain.,Additional Local or Domain Groups
G1044,APT42,APT42 has modified the Registry to maintain persistence.,T1547,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may configure system settings to automatically execute a program during system boot or logon to maintain persistence or gain higher-level privileges on compromised systems. Operating systems may have mechanisms for automatically running a program on system boot or account logon. These mechanisms may include automatically executing programs that are placed in specially designated directories or are referenced by repositories that store configuration information, such as the Windows Registry. An adversary may achieve the same goal by modifying or extending features of the kernel.",Boot or Logon Autostart Execution
S0651,BoxCaon,BoxCaon established persistence by setting the HKEY_CURRENT_USER\Software\Microsoft\Windows NT\CurrentVersion\Windows\load registry key to point to its executable.,T1547,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may configure system settings to automatically execute a program during system boot or logon to maintain persistence or gain higher-level privileges on compromised systems. Operating systems may have mechanisms for automatically running a program on system boot or account logon. These mechanisms may include automatically executing programs that are placed in specially designated directories or are referenced by repositories that store configuration information, such as the Windows Registry. An adversary may achieve the same goal by modifying or extending features of the kernel.",Boot or Logon Autostart Execution
S0567,Dtrack,Dtrack’s RAT makes a persistent target file with auto execution on the host start.,T1547,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may configure system settings to automatically execute a program during system boot or logon to maintain persistence or gain higher-level privileges on compromised systems. Operating systems may have mechanisms for automatically running a program on system boot or account logon. These mechanisms may include automatically executing programs that are placed in specially designated directories or are referenced by repositories that store configuration information, such as the Windows Registry. An adversary may achieve the same goal by modifying or extending features of the kernel.",Boot or Logon Autostart Execution
S0084,Mis-Type,"Mis-Type has created registry keys for persistence, including HKCU\Software\bkfouerioyou, HKLM\SOFTWARE\Microsoft\Active Setup\Installed Components\{6afa8072-b2b1-31a8-b5c1-{Unique Identifier}, and HKLM\SOFTWARE\Microsoft\Active Setup\Installed Components\{3BF41072-B2B1-31A8-B5C1-{Unique Identifier}.",T1547,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may configure system settings to automatically execute a program during system boot or logon to maintain persistence or gain higher-level privileges on compromised systems. Operating systems may have mechanisms for automatically running a program on system boot or account logon. These mechanisms may include automatically executing programs that are placed in specially designated directories or are referenced by repositories that store configuration information, such as the Windows Registry. An adversary may achieve the same goal by modifying or extending features of the kernel.",Boot or Logon Autostart Execution
S0083,Misdat,"Misdat has created registry keys for persistence, including HKCU\Software\dnimtsoleht\StubPath, HKCU\Software\snimtsOleht\StubPath, HKCU\Software\Backtsaleht\StubPath, HKLM\SOFTWARE\Microsoft\Active Setup\Installed. Components\{3bf41072-b2b1-21c8-b5c1-bd56d32fbda7}, and HKLM\SOFTWARE\Microsoft\Active Setup\Installed Components\{3ef41072-a2f1-21c8-c5c1-70c2c3bc7905}.",T1547,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may configure system settings to automatically execute a program during system boot or logon to maintain persistence or gain higher-level privileges on compromised systems. Operating systems may have mechanisms for automatically running a program on system boot or account logon. These mechanisms may include automatically executing programs that are placed in specially designated directories or are referenced by repositories that store configuration information, such as the Windows Registry. An adversary may achieve the same goal by modifying or extending features of the kernel.",Boot or Logon Autostart Execution
S0653,xCaon,xCaon has added persistence via the Registry key HKEY_CURRENT_USER\Software\Microsoft\Windows NT\CurrentVersion\Windows\load which causes the malware to run each time any user logs in.,T1547,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may configure system settings to automatically execute a program during system boot or logon to maintain persistence or gain higher-level privileges on compromised systems. Operating systems may have mechanisms for automatically running a program on system boot or account logon. These mechanisms may include automatically executing programs that are placed in specially designated directories or are referenced by repositories that store configuration information, such as the Windows Registry. An adversary may achieve the same goal by modifying or extending features of the kernel.",Boot or Logon Autostart Execution
S0045,ADVSTORESHELL,ADVSTORESHELL achieves persistence by adding itself to the HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run Registry key.,T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
S0331,Agent Tesla,Agent Tesla can add itself to the Registry as a startup program to establish persistence.,T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
S1025,Amadey,Amadey has changed the Startup folder to the one containing its executable by overwriting the registry keys.,T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
S1074,ANDROMEDA,ANDROMEDA can establish persistence by dropping a sample of itself to C:\ProgramData\Local Settings\Temp\mskmde.com and adding a Registry run key to execute every time a user logs on.,T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
S0622,AppleSeed,AppleSeed has the ability to create the Registry key name EstsoftAutoUpdate at HKCU\Software\Microsoft/Windows\CurrentVersion\RunOnce to establish persistence.,T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
G0026,APT18,APT18 establishes persistence via the HKCU\Software\Microsoft\Windows\CurrentVersion\Run key.,T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
G0073,APT19,An APT19 HTTP malware variant establishes persistence by setting the Registry key HKCU\Software\Microsoft\Windows\CurrentVersion\Run\Windows Debug Tools-%LOCALAPPDATA%\.,T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
G0007,APT28,APT28 has deployed malware that has copied itself to the startup directory for persistence.,T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
G0016,APT29,APT29 added Registry Run keys to establish persistence.,T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
G0022,APT3,APT3 places scripts in the startup folder for persistence.,T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
G0050,APT32,"APT32 established persistence using Registry Run keys, both to execute PowerShell and VBS scripts as well as to execute their backdoor directly.",T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
G0064,APT33,"APT33 has deployed a tool known as DarkComet to the Startup folder of a victim, and used Registry run keys to gain persistence.",T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
G0067,APT37,APT37's has added persistence via the Registry key HKCU\Software\Microsoft\CurrentVersion\Run\.,T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
G0087,APT39,APT39 has maintained persistence using the startup folder.,T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
G0096,APT41,APT41 created and modified startup files for persistence. APT41 added a registry key in HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Svchost to establish persistence for Cobalt Strike.,T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
S0456,Aria-body,Aria-body has established persistence via the Startup folder or Run Registry key.,T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
S0373,Astaroth,Astaroth creates a startup item for persistence.,T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
S1029,AuTo Stealer,"AuTo Stealer can place malicious executables in a victim's AutoRun registry key or StartUp directory, depending on the AV product installed, to maintain persistence.",T1547.001,"Tactics:
Persistence,                                                        Privilege Escalation","Adversaries may achieve persistence by adding a program to a startup folder or referencing it with a Registry run key. Adding an entry to the ""run keys"" in the Registry or startup folder will cause the program referenced to be executed when a user logs in. These programs will be executed under the context of the user and will have the account's associated permissions level.",Registry Run Keys / Startup Folder
