ID,Name,Description,Techniques,Tactics,Techniques-Description,Techniques-Name
G1036,Moonstone Sleet,Moonstone Sleet has interacted with victims to gather information via email.,T1598,Reconnaissance,"Adversaries may send phishing messages to elicit sensitive information that can be used during targeting. Phishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Phishing for information is different from Phishing in that the objective is gathering data from the victim rather than executing malicious code.",Phishing for Information
G1015,Scattered Spider,Scattered Spider has used a combination of credential phishing and social engineering to capture one-time-password (OTP) codes.,T1598,Reconnaissance,"Adversaries may send phishing messages to elicit sensitive information that can be used during targeting. Phishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Phishing for information is different from Phishing in that the objective is gathering data from the victim rather than executing malicious code.",Phishing for Information
G0128,ZIRCONIUM,ZIRCONIUM targeted presidential campaign staffers with credential phishing e-mails.,T1598,Reconnaissance,"Adversaries may send phishing messages to elicit sensitive information that can be used during targeting. Phishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Phishing for information is different from Phishing in that the objective is gathering data from the victim rather than executing malicious code.",Phishing for Information
C0027,C0027,"During C0027, Scattered Spider sent Telegram messages impersonating IT personnel to harvest credentials.",T1598.001,Reconnaissance,"Adversaries may send spearphishing messages via third-party services to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Service
G0035,Dragonfly,Dragonfly has used spearphishing with Microsoft Office attachments to enable harvesting of user credentials.,T1598.002,Reconnaissance,"Adversaries may send spearphishing messages with a malicious attachment to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Attachment
G1008,SideCopy,SideCopy has crafted generic lures for spam campaigns to collect emails and credentials for targeting efforts.,T1598.002,Reconnaissance,"Adversaries may send spearphishing messages with a malicious attachment to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Attachment
G0121,Sidewinder,Sidewinder has sent e-mails with malicious attachments that lead victims to credential harvesting websites.,T1598.002,Reconnaissance,"Adversaries may send spearphishing messages with a malicious attachment to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Attachment
G1033,Star Blizzard,Star Blizzard has sent emails to establish rapport with targets eventually sending messages with attachments containing links to credential-stealing sites.,T1598.002,Reconnaissance,"Adversaries may send spearphishing messages with a malicious attachment to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Attachment
S0677,AADInternals,AADInternals can send phishing emails containing malicious links designed to collect users’ credentials.,T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
G0007,APT28,APT28 has conducted credential phishing campaigns with links that redirect to credential harvesting sites.,T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
G0050,APT32,APT32 has used malicious links to direct users to web pages designed to harvest credentials.,T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
G1012,CURIUM,CURIUM used malicious links to adversary-controlled resources for credential harvesting.,T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
G0035,Dragonfly,Dragonfly has used spearphishing with PDF attachments containing malicious links that redirected to credential harvesting websites.,T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
G0094,Kimsuky,Kimsuky has used links in e-mail to steal account information including web beacons for target profiling.,T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
G0059,Magic Hound,Magic Hound has used SMS and email messages with links designed to steal credentials or track victims.,T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
G1036,Moonstone Sleet,Moonstone Sleet used spearphishing messages containing items such as tracking pixels to determine if users interacted with malicious messages.,T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
G0129,Mustang Panda,Mustang Panda has delivered web bugs to profile their intended targets.,T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
G0040,Patchwork,"Patchwork has used embedded image tags (known as web bugs) with unique, per-recipient tracking links in their emails for the purpose of identifying which recipients opened messages.",T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
G0034,Sandworm Team,Sandworm Team has crafted spearphishing emails with hyperlinks designed to trick unwitting recipients into revealing their account credentials.,T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
G0121,Sidewinder,Sidewinder has sent e-mails with malicious links to credential harvesting websites.,T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
G0122,Silent Librarian,Silent Librarian has used links in e-mails to direct victims to credential harvesting websites designed to appear like the targeted organization's login page.,T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
S0649,SMOKEDHAM,SMOKEDHAM has been delivered via malicious links in phishing emails.,T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
G1033,Star Blizzard,Star Blizzard has sent emails to establish rapport with targets eventually sending messages with links to credential-stealing sites.,T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
G0128,ZIRCONIUM,ZIRCONIUM has used web beacons in e-mails to track hits to attacker-controlled URL's.,T1598.003,Reconnaissance,"Adversaries may send spearphishing messages with a malicious link to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Establish Accounts or Compromise Accounts) and/or sending multiple, seemingly urgent messages.",Spearphishing Link
C0027,C0027,"During C0027, Scattered Spider used phone calls to instruct victims to navigate to credential-harvesting websites.",T1598.004,Reconnaissance,"Adversaries may use voice communications to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Impersonation) and/or creating a sense of urgency or alarm for the recipient.",Spearphishing Voice
G1004,LAPSUS$,LAPSUS$ has called victims' help desk to convince the support personnel to reset a privileged account’s credentials.,T1598.004,Reconnaissance,"Adversaries may use voice communications to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Impersonation) and/or creating a sense of urgency or alarm for the recipient.",Spearphishing Voice
G1015,Scattered Spider,"During C0027, Scattered Spider used phone calls to instruct victims to navigate to credential-harvesting websites.",T1598.004,Reconnaissance,"Adversaries may use voice communications to elicit sensitive information that can be used during targeting. Spearphishing for information is an attempt to trick targets into divulging information, frequently credentials or other actionable information. Spearphishing for information frequently involves social engineering techniques, such as posing as a source with a reason to collect information (ex: Impersonation) and/or creating a sense of urgency or alarm for the recipient.",Spearphishing Voice
G1011,EXOTIC LILY,EXOTIC LILY has searched for information on targeted individuals on business databases including RocketReach and CrunchBase.,T1597,Reconnaissance,"Adversaries may search and gather information about victims from closed (e.g., paid, private, or otherwise not freely available) sources that can be used during targeting. Information about victims may be available for purchase from reputable private sources and databases, such as paid subscriptions to feeds of technical/threat intelligence data. Adversaries may also purchase information from less-reputable sources such as dark web or cybercrime blackmarkets.",Search Closed Sources
G1004,LAPSUS$,LAPSUS$ has purchased credentials and session tokens from criminal underground forums.,T1597.002,Reconnaissance,"Adversaries may purchase technical information about victims that can be used during targeting. Information about victims may be available for purchase within reputable private sources and databases, such as paid subscriptions to feeds of scan databases or other data aggregation services. Adversaries may also purchase information from less-reputable sources such as dark web or cybercrime blackmarkets.",Purchase Technical Data
G0007,APT28,APT28 has used large language models (LLMs) to assist in script development and deployment.,T1596,Reconnaissance,"Adversaries may search freely available technical databases for information about victims that can be used during targeting. Information about victims may be available in online databases and repositories, such as registrations of domains/certificates as well as public collections of network data/artifacts gathered from traffic and/or scans.",Search Open Technical Databases
G0094,Kimsuky,Kimsuky has used LLMs to better understand publicly reported vulnerabilities.,T1596,Reconnaissance,"Adversaries may search freely available technical databases for information about victims that can be used during targeting. Information about victims may be available in online databases and repositories, such as registrations of domains/certificates as well as public collections of network data/artifacts gathered from traffic and/or scans.",Search Open Technical Databases
G0096,APT41,"APT41 uses the Chinese website fofa.su, similar to the Shodan scanning service, for passive scanning of victims.",T1596.005,Reconnaissance,"Adversaries may search within public scan databases for information about victims that can be used during targeting. Various online services continuously publish the results of Internet scans/surveys, often harvesting information such as active IP addresses, hostnames, open ports, certificates, and even server banners.",Scan Databases
C0040,APT41 DUST,APT41 DUST used internet scan data for target development.,T1596.005,Reconnaissance,"Adversaries may search within public scan databases for information about victims that can be used during targeting. Various online services continuously publish the results of Internet scans/surveys, often harvesting information such as active IP addresses, hostnames, open ports, certificates, and even server banners.",Scan Databases
G1017,Volt Typhoon,"Volt Typhoon has used FOFA, Shodan, and Censys to search for exposed victim infrastructure.",T1596.005,Reconnaissance,"Adversaries may search within public scan databases for information about victims that can be used during targeting. Various online services continuously publish the results of Internet scans/surveys, often harvesting information such as active IP addresses, hostnames, open ports, certificates, and even server banners.",Scan Databases
G0094,Kimsuky,"Kimsuky has used LLMs to identify think tanks, government organizations, etc. that have information.",T1593,Reconnaissance,"Adversaries may search freely available websites and/or domains for information about victims that can be used during targeting. Information about victims may be available in various online sites, such as social media, new sites, or those hosting information about business operations such as hiring or requested/rewarded contracts.",Search Open Websites/Domains
G0034,Sandworm Team,"Sandworm Team researched Ukraine's unique legal entity identifier (called an ""EDRPOU"" number), including running queries on the EDRPOU website, in preparation for the NotPetya attack. Sandworm Team has also researched third-party websites to help it craft credible spearphishing emails.",T1593,Reconnaissance,"Adversaries may search freely available websites and/or domains for information about victims that can be used during targeting. Information about victims may be available in various online sites, such as social media, new sites, or those hosting information about business operations such as hiring or requested/rewarded contracts.",Search Open Websites/Domains
G1033,Star Blizzard,Star Blizzard has used open-source research to identify information about victims to use in targeting.,T1593,Reconnaissance,"Adversaries may search freely available websites and/or domains for information about victims that can be used during targeting. Information about victims may be available in various online sites, such as social media, new sites, or those hosting information about business operations such as hiring or requested/rewarded contracts.",Search Open Websites/Domains
G1017,Volt Typhoon,Volt Typhoon has conducted pre-compromise web searches for victim information.,T1593,Reconnaissance,"Adversaries may search freely available websites and/or domains for information about victims that can be used during targeting. Information about victims may be available in various online sites, such as social media, new sites, or those hosting information about business operations such as hiring or requested/rewarded contracts.",Search Open Websites/Domains
G1011,EXOTIC LILY,EXOTIC LILY has copied data from social media sites to impersonate targeted individuals.,T1593.001,Reconnaissance,"Adversaries may search social media for information about victims that can be used during targeting. Social media sites may contain various information about a victim organization, such as business announcements as well as information about the roles, locations, and interests of staff.",Social Media
G0094,Kimsuky,Kimsuky has used Twitter to monitor potential victims and to prepare targeted phishing e-mails.,T1593.001,Reconnaissance,"Adversaries may search social media for information about victims that can be used during targeting. Social media sites may contain various information about a victim organization, such as business announcements as well as information about the roles, locations, and interests of staff.",Social Media
C0022,Operation Dream Job,"For Operation Dream Job, Lazarus Group used LinkedIn to identify and target employees within a chosen organization.",T1593.001,Reconnaissance,"Adversaries may search social media for information about victims that can be used during targeting. Social media sites may contain various information about a victim organization, such as business announcements as well as information about the roles, locations, and interests of staff.",Social Media
C0040,APT41 DUST,APT41 DUST involved use of search engines to research victim servers.,T1593.002,Reconnaissance,Adversaries may use search engines to collect information about victims that can be used during targeting. Search engine services typical crawl online sites to index context and may provide users with specialized syntax to search for specific keywords or specific types of content (i.e. filetypes).,Search Engines
G0094,Kimsuky,"Kimsuky has searched for vulnerabilities, tools, and geopolitical trends on Google to target victims.",T1593.002,Reconnaissance,Adversaries may use search engines to collect information about victims that can be used during targeting. Search engine services typical crawl online sites to index context and may provide users with specialized syntax to search for specific keywords or specific types of content (i.e. filetypes).,Search Engines
G0125,HAFNIUM,HAFNIUM has discovered leaked corporate credentials on public repositories including GitHub.,T1593.003,Reconnaissance,"Adversaries may search public code repositories for information about victims that can be used during targeting. Victims may store code in repositories on various third-party websites such as GitHub, GitLab, SourceForge, and BitBucket. Users typically interact with code repositories through a web application or command-line utilities such as git.",Code Repositories
G1004,LAPSUS$,LAPSUS$ has searched public code repositories for exposed credentials.,T1593.003,Reconnaissance,"Adversaries may search public code repositories for information about victims that can be used during targeting. Victims may store code in repositories on various third-party websites such as GitHub, GitLab, SourceForge, and BitBucket. Users typically interact with code repositories through a web application or command-line utilities such as git.",Code Repositories
C0040,APT41 DUST,APT41 DUST involved access of external victim websites for target development.,T1594,Reconnaissance,"Adversaries may search websites owned by the victim for information that can be used during targeting. Victim-owned websites may contain a variety of details, including names of departments/divisions, physical locations, and data about key employees such as names, roles, and contact info (ex: Email Addresses). These sites may also have details highlighting business operations and relationships.",Search Victim-Owned Websites
C0029,Cutting Edge,"During Cutting Edge, threat actors peformed reconnaissance of victims' internal websites via proxied connections.",T1594,Reconnaissance,"Adversaries may search websites owned by the victim for information that can be used during targeting. Victim-owned websites may contain a variety of details, including names of departments/divisions, physical locations, and data about key employees such as names, roles, and contact info (ex: Email Addresses). These sites may also have details highlighting business operations and relationships.",Search Victim-Owned Websites
G1011,EXOTIC LILY,EXOTIC LILY has used contact forms on victim websites to generate phishing e-mails.,T1594,Reconnaissance,"Adversaries may search websites owned by the victim for information that can be used during targeting. Victim-owned websites may contain a variety of details, including names of departments/divisions, physical locations, and data about key employees such as names, roles, and contact info (ex: Email Addresses). These sites may also have details highlighting business operations and relationships.",Search Victim-Owned Websites
G0094,Kimsuky,Kimsuky has searched for information on the target company's website.,T1594,Reconnaissance,"Adversaries may search websites owned by the victim for information that can be used during targeting. Victim-owned websites may contain a variety of details, including names of departments/divisions, physical locations, and data about key employees such as names, roles, and contact info (ex: Email Addresses). These sites may also have details highlighting business operations and relationships.",Search Victim-Owned Websites
C0049,Leviathan Australian Intrusions,Leviathan enumerated compromised web application resources to identify additional endpoints and resources linkd to the website for follow-on access during Leviathan Australian Intrusions.,T1594,Reconnaissance,"Adversaries may search websites owned by the victim for information that can be used during targeting. Victim-owned websites may contain a variety of details, including names of departments/divisions, physical locations, and data about key employees such as names, roles, and contact info (ex: Email Addresses). These sites may also have details highlighting business operations and relationships.",Search Victim-Owned Websites
G0034,Sandworm Team,Sandworm Team has conducted research against potential victim websites as part of its operational planning.,T1594,Reconnaissance,"Adversaries may search websites owned by the victim for information that can be used during targeting. Victim-owned websites may contain a variety of details, including names of departments/divisions, physical locations, and data about key employees such as names, roles, and contact info (ex: Email Addresses). These sites may also have details highlighting business operations and relationships.",Search Victim-Owned Websites
G0122,Silent Librarian,"Silent Librarian has searched victim's websites to identify the interests and academic areas of targeted individuals and to scrape source code, branding, and organizational contact information for phishing pages.",T1594,Reconnaissance,"Adversaries may search websites owned by the victim for information that can be used during targeting. Victim-owned websites may contain a variety of details, including names of departments/divisions, physical locations, and data about key employees such as names, roles, and contact info (ex: Email Addresses). These sites may also have details highlighting business operations and relationships.",Search Victim-Owned Websites
G1038,TA578,TA578 has filled out contact forms on victims' websites to direct them to adversary-controlled URLs.,T1594,Reconnaissance,"Adversaries may search websites owned by the victim for information that can be used during targeting. Victim-owned websites may contain a variety of details, including names of departments/divisions, physical locations, and data about key employees such as names, roles, and contact info (ex: Email Addresses). These sites may also have details highlighting business operations and relationships.",Search Victim-Owned Websites
G1017,Volt Typhoon,Volt Typhoon has conducted pre-compromise reconnaissance on victim-owned sites.,T1594,Reconnaissance,"Adversaries may search websites owned by the victim for information that can be used during targeting. Victim-owned websites may contain a variety of details, including names of departments/divisions, physical locations, and data about key employees such as names, roles, and contact info (ex: Email Addresses). These sites may also have details highlighting business operations and relationships.",Search Victim-Owned Websites
