ID,Name,Description,Techniques,Tactics,Techniques-Description,Techniques-Name
S0192,Pupy,Pupy can use Lazagne for harvesting credentials.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S0650,QakBot,QakBot has collected usernames and passwords from Firefox and Chrome.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S0262,QuasarRAT,QuasarRAT can obtain passwords from common web browsers.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S1148,Raccoon Stealer,"Raccoon Stealer collects passwords, cookies, and autocomplete information from various popular web browsers.",T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S0629,RainyDay,RainyDay can use tools to collect credentials from web browsers.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
G1039,RedCurl,RedCurl used LaZagne to obtain passwords from web browsers.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S0153,RedLeaves,RedLeaves can gather browser usernames and passwords.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S0240,ROKRAT,ROKRAT can steal credentials stored in Web browsers by querying the sqlite database.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
G0034,Sandworm Team,Sandworm Team's CredRaptor tool can collect saved passwords from various internet browsers.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S0692,SILENTTRINITY,SILENTTRINITY can collect clear text web credentials for Internet Explorer/Edge.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S0226,Smoke Loader,Smoke Loader searches for credentials stored from web browsers.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
C0024,SolarWinds Compromise,"During the SolarWinds Compromise, APT29 stole users' saved passwords from Chrome.",T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
G0038,Stealth Falcon,"Stealth Falcon malware gathers passwords from multiple sources, including Internet Explorer, Firefox, and Chrome.",T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S1042,SUGARDUMP,"SUGARDUMP variants have harvested credentials from browsers such as Firefox, Chrome, Opera, and Edge.",T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
G0092,TA505,TA505 has used malware to gather credentials from Internet Explorer.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S1201,TRANSLATEXT,TRANSLATEXT has stolen credentials stored in Chrome.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S0266,TrickBot,"TrickBot can obtain passwords stored in files from web browsers such as Chrome, Firefox, Internet Explorer, and Microsoft Edge, sometimes using esentutl.",T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S0094,Trojan.Karagany,Trojan.Karagany can steal data and credentials from browsers.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S0436,TSCookie,"TSCookie has the ability to steal saved passwords from the Internet Explorer, Edge, Firefox, and Chrome browsers.",T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S0130,Unknown Logger,Unknown Logger is capable of stealing usernames and passwords from browsers on the victim machine.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
G1017,Volt Typhoon,Volt Typhoon has targeted network administrator browser data including browsing history and stored credentials.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S0670,WarzoneRAT,WarzoneRAT has the capability to grab passwords from numerous web browsers as well as from Outlook and Thunderbird email clients.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S0161,XAgentOSX,XAgentOSX contains the getFirefoxPassword function to attempt to locate Firefox passwords.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S1207,XLoader,XLoader can gather credentials from several web browsers.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
S0251,Zebrocy,Zebrocy has the capability to upload dumper tools that extract credentials from web browsers and store them in database files.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
G0128,ZIRCONIUM,ZIRCONIUM has used a tool to steal credentials from installed web browsers including Microsoft Internet Explorer and Google Chrome.,T1555.003,Credential Access,"Adversaries may acquire credentials from web browsers by reading files specific to the target browser. Web browsers commonly save credentials such as website usernames and passwords so that they do not need to be entered manually in the future. Web browsers typically store the credentials in an encrypted format within a credential store; however, methods exist to extract plaintext credentials from web browsers.",Credentials from Web Browsers
C0044,Juicy Mix,"During Juicy Mix, OilRig used a Windows Credential Manager stealer for credential access.",T1555.004,Credential Access,"Adversaries may acquire credentials from the Windows Credential Manager. The Credential Manager stores credentials for signing into websites, applications, and/or devices that request authentication through NTLM or Kerberos in Credential Lockers (previously known as Windows Vaults).",Windows Credential Manager
S0526,KGH_SPY,KGH_SPY can collect credentials from the Windows Credential Manager.,T1555.004,Credential Access,"Adversaries may acquire credentials from the Windows Credential Manager. The Credential Manager stores credentials for signing into websites, applications, and/or devices that request authentication through NTLM or Kerberos in Credential Lockers (previously known as Windows Vaults).",Windows Credential Manager
S0349,LaZagne,LaZagne can obtain credentials from Vault files.,T1555.004,Credential Access,"Adversaries may acquire credentials from the Windows Credential Manager. The Credential Manager stores credentials for signing into websites, applications, and/or devices that request authentication through NTLM or Kerberos in Credential Lockers (previously known as Windows Vaults).",Windows Credential Manager
S0681,Lizar,Lizar has a plugin that can retrieve credentials from Internet Explorer and Microsoft Edge using vaultcmd.exe and another that can collect RDP access credentials using the CredEnumerateW function.,T1555.004,Credential Access,"Adversaries may acquire credentials from the Windows Credential Manager. The Credential Manager stores credentials for signing into websites, applications, and/or devices that request authentication through NTLM or Kerberos in Credential Lockers (previously known as Windows Vaults).",Windows Credential Manager
S0002,Mimikatz,Mimikatz contains functionality to acquire credentials from the Windows Credential Manager.,T1555.004,Credential Access,"Adversaries may acquire credentials from the Windows Credential Manager. The Credential Manager stores credentials for signing into websites, applications, and/or devices that request authentication through NTLM or Kerberos in Credential Lockers (previously known as Windows Vaults).",Windows Credential Manager
G0049,OilRig,OilRig has used credential dumping tool named VALUEVAULT to steal credentials from the Windows Credential Manager.,T1555.004,Credential Access,"Adversaries may acquire credentials from the Windows Credential Manager. The Credential Manager stores credentials for signing into websites, applications, and/or devices that request authentication through NTLM or Kerberos in Credential Lockers (previously known as Windows Vaults).",Windows Credential Manager
S0194,PowerSploit,PowerSploit contains a collection of Exfiltration modules that can harvest credentials from Windows vault credential objects.,T1555.004,Credential Access,"Adversaries may acquire credentials from the Windows Credential Manager. The Credential Manager stores credentials for signing into websites, applications, and/or devices that request authentication through NTLM or Kerberos in Credential Lockers (previously known as Windows Vaults).",Windows Credential Manager
S0629,RainyDay,RainyDay can use the QuarksPwDump tool to obtain local passwords and domain cached credentials.,T1555.004,Credential Access,"Adversaries may acquire credentials from the Windows Credential Manager. The Credential Manager stores credentials for signing into websites, applications, and/or devices that request authentication through NTLM or Kerberos in Credential Lockers (previously known as Windows Vaults).",Windows Credential Manager
S0240,ROKRAT,ROKRAT can steal credentials by leveraging the Windows Vault mechanism.,T1555.004,Credential Access,"Adversaries may acquire credentials from the Windows Credential Manager. The Credential Manager stores credentials for signing into websites, applications, and/or devices that request authentication through NTLM or Kerberos in Credential Lockers (previously known as Windows Vaults).",Windows Credential Manager
S0692,SILENTTRINITY,SILENTTRINITY can gather Windows Vault credentials.,T1555.004,Credential Access,"Adversaries may acquire credentials from the Windows Credential Manager. The Credential Manager stores credentials for signing into websites, applications, and/or devices that request authentication through NTLM or Kerberos in Credential Lockers (previously known as Windows Vaults).",Windows Credential Manager
G0038,Stealth Falcon,Stealth Falcon malware gathers passwords from the Windows Credential Vault.,T1555.004,Credential Access,"Adversaries may acquire credentials from the Windows Credential Manager. The Credential Manager stores credentials for signing into websites, applications, and/or devices that request authentication through NTLM or Kerberos in Credential Lockers (previously known as Windows Vaults).",Windows Credential Manager
G0010,Turla,Turla has gathered credentials from the Windows Credential Manager tool.,T1555.004,Credential Access,"Adversaries may acquire credentials from the Windows Credential Manager. The Credential Manager stores credentials for signing into websites, applications, and/or devices that request authentication through NTLM or Kerberos in Credential Lockers (previously known as Windows Vaults).",Windows Credential Manager
S0476,Valak,Valak can use a .NET compiled module named exchgrabber to enumerate credentials from the Credential Manager.,T1555.004,Credential Access,"Adversaries may acquire credentials from the Windows Credential Manager. The Credential Manager stores credentials for signing into websites, applications, and/or devices that request authentication through NTLM or Kerberos in Credential Lockers (previously known as Windows Vaults).",Windows Credential Manager
G0102,Wizard Spider,Wizard Spider has used PowerShell cmdlet Invoke-WCMDump to enumerate Windows credentials in the Credential Manager in a compromised network.,T1555.004,Credential Access,"Adversaries may acquire credentials from the Windows Credential Manager. The Credential Manager stores credentials for signing into websites, applications, and/or devices that request authentication through NTLM or Kerberos in Credential Lockers (previously known as Windows Vaults).",Windows Credential Manager
G0117,Fox Kitten,Fox Kitten has used scripts to access credential information from the KeePass database.,T1555.005,Credential Access,"Adversaries may acquire user credentials from third-party password managers. Password managers are applications designed to store user credentials, normally in an encrypted database. Credentials are typically accessible after a user provides a master password that unlocks the database. After the database is unlocked, these credentials may be copied to memory. These databases can be stored as files on disk.",Password Managers
G0119,Indrik Spider,Indrik Spider has accessed and exported passwords from password managers.,T1555.005,Credential Access,"Adversaries may acquire user credentials from third-party password managers. Password managers are applications designed to store user credentials, normally in an encrypted database. Credentials are typically accessible after a user provides a master password that unlocks the database. After the database is unlocked, these credentials may be copied to memory. These databases can be stored as files on disk.",Password Managers
G1004,LAPSUS$,LAPSUS$ has accessed local password managers and databases to obtain further credentials from a compromised network.,T1555.005,Credential Access,"Adversaries may acquire user credentials from third-party password managers. Password managers are applications designed to store user credentials, normally in an encrypted database. Credentials are typically accessible after a user provides a master password that unlocks the database. After the database is unlocked, these credentials may be copied to memory. These databases can be stored as files on disk.",Password Managers
S0652,MarkiRAT,MarkiRAT can gather information from the Keepass password manager.,T1555.005,Credential Access,"Adversaries may acquire user credentials from third-party password managers. Password managers are applications designed to store user credentials, normally in an encrypted database. Credentials are typically accessible after a user provides a master password that unlocks the database. After the database is unlocked, these credentials may be copied to memory. These databases can be stored as files on disk.",Password Managers
C0014,Operation Wocao,"During Operation Wocao, threat actors accessed and collected credentials from password managers.",T1555.005,Credential Access,"Adversaries may acquire user credentials from third-party password managers. Password managers are applications designed to store user credentials, normally in an encrypted database. Credentials are typically accessible after a user provides a master password that unlocks the database. After the database is unlocked, these credentials may be copied to memory. These databases can be stored as files on disk.",Password Managers
S0279,Proton,Proton gathers credentials in files for 1password.,T1555.005,Credential Access,"Adversaries may acquire user credentials from third-party password managers. Password managers are applications designed to store user credentials, normally in an encrypted database. Credentials are typically accessible after a user provides a master password that unlocks the database. After the database is unlocked, these credentials may be copied to memory. These databases can be stored as files on disk.",Password Managers
G0027,Threat Group-3390,Threat Group-3390 obtained a KeePass database from a compromised host.,T1555.005,Credential Access,"Adversaries may acquire user credentials from third-party password managers. Password managers are applications designed to store user credentials, normally in an encrypted database. Credentials are typically accessible after a user provides a master password that unlocks the database. After the database is unlocked, these credentials may be copied to memory. These databases can be stored as files on disk.",Password Managers
S0266,TrickBot,TrickBot can steal passwords from the KeePass open source password manager.,T1555.005,Credential Access,"Adversaries may acquire user credentials from third-party password managers. Password managers are applications designed to store user credentials, normally in an encrypted database. Credentials are typically accessible after a user provides a master password that unlocks the database. After the database is unlocked, these credentials may be copied to memory. These databases can be stored as files on disk.",Password Managers
G0125,HAFNIUM,HAFNIUM has moved laterally from on-premises environments to steal passwords from Azure key vaults.,T1555.006,Credential Access,"Adversaries may acquire credentials from cloud-native secret management solutions such as AWS Secrets Manager, GCP Secret Manager, Azure Key Vault, and Terraform Vault.",Cloud Secrets Management Stores
S1091,Pacu,Pacu can retrieve secrets from the AWS Secrets Manager via the enum_secrets module.,T1555.006,Credential Access,"Adversaries may acquire credentials from cloud-native secret management solutions such as AWS Secrets Manager, GCP Secret Manager, Azure Key Vault, and Terraform Vault.",Cloud Secrets Management Stores
C0049,Leviathan Australian Intrusions,"Leviathan exploited vulnerable network appliances during Leviathan Australian Intrusions, leading to the collection and exfiltration of valid credentials.",T1212,Credential Access,"Adversaries may exploit software vulnerabilities in an attempt to collect credentials. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code.",Exploitation for Credential Access
G0079,DarkHydrus,DarkHydrus used Template Injection to launch an authentication window for users to enter their credentials.,T1187,Credential Access,Adversaries may gather credential material by invoking or forcing a user to automatically provide authentication information through a mechanism in which they can intercept.,Forced Authentication
G0035,Dragonfly,Dragonfly has gathered hashed user credentials over SMB using spearphishing attachments with external resource links and by modifying .LNK file icon resources to collect credentials from virtualized systems.,T1187,Credential Access,Adversaries may gather credential material by invoking or forcing a user to automatically provide authentication information through a mechanism in which they can intercept.,Forced Authentication
S0634,EnvyScout,EnvyScout can use protocol handlers to coax the operating system to send NTLMv2 authentication responses to attacker-controlled infrastructure.,T1187,Credential Access,Adversaries may gather credential material by invoking or forcing a user to automatically provide authentication information through a mechanism in which they can intercept.,Forced Authentication
C0024,SolarWinds Compromise,"During the SolarWinds Compromise, APT29 bypassed MFA set on OWA accounts by generating a cookie value from a previously stolen secret key.",T1606.001,Credential Access,Adversaries may forge web cookies that can be used to gain access to web applications or Internet services. Web applications and services (hosted in cloud SaaS environments or on-premise servers) often use session cookies to authenticate and authorize user access.,Web Cookies
S0677,AADInternals,AADInternals can be used to create SAML tokens using the AD Federated Services token signing certificate.,T1606.002,Credential Access,"An adversary may forge SAML tokens with any permissions claims and lifetimes if they possess a valid SAML token-signing certificate. The default lifetime of a SAML token is one hour, but the validity period can be specified in the NotOnOrAfter value of the conditions ... element in a token. This value can be changed using the AccessTokenLifetime in a LifetimeTokenPolicy. Forged SAML tokens enable adversaries to authenticate across services that use SAML 2.0 as an SSO (single sign-on) mechanism.",SAML Tokens
C0024,SolarWinds Compromise,"During the SolarWinds Compromise, APT29 created tokens using compromised SAML signing certificates.",T1606.002,Credential Access,"An adversary may forge SAML tokens with any permissions claims and lifetimes if they possess a valid SAML token-signing certificate. The default lifetime of a SAML token is one hour, but the validity period can be specified in the NotOnOrAfter value of the conditions ... element in a token. This value can be changed using the AccessTokenLifetime in a LifetimeTokenPolicy. Forged SAML tokens enable adversaries to authenticate across services that use SAML 2.0 as an SSO (single sign-on) mechanism.",SAML Tokens
G0087,APT39,APT39 has utilized tools to capture mouse movements.,T1056,"Tactics:
Collection,                                                        Credential Access","Adversaries may use methods of capturing user input to obtain credentials or collect information. During normal system usage, users often provide credentials to various different locations, such as login pages/portals or system dialog boxes. Input capture mechanisms may be transparent to the user (e.g. Credential API Hooking) or rely on deceiving the user into providing input into what they believe to be a genuine service (e.g. Web Portal Capture).",Input Capture
G1044,APT42,APT42 has used credential harvesting websites.,T1056,"Tactics:
Collection,                                                        Credential Access","Adversaries may use methods of capturing user input to obtain credentials or collect information. During normal system usage, users often provide credentials to various different locations, such as login pages/portals or system dialog boxes. Input capture mechanisms may be transparent to the user (e.g. Credential API Hooking) or rely on deceiving the user into providing input into what they believe to be a genuine service (e.g. Web Portal Capture).",Input Capture
S0631,Chaes,Chaes has a module to perform any API hooking it desires.,T1056,"Tactics:
Collection,                                                        Credential Access","Adversaries may use methods of capturing user input to obtain credentials or collect information. During normal system usage, users often provide credentials to various different locations, such as login pages/portals or system dialog boxes. Input capture mechanisms may be transparent to the user (e.g. Credential API Hooking) or rely on deceiving the user into providing input into what they believe to be a genuine service (e.g. Web Portal Capture).",Input Capture
S0381,FlawedAmmyy,FlawedAmmyy can collect mouse events.,T1056,"Tactics:
Collection,                                                        Credential Access","Adversaries may use methods of capturing user input to obtain credentials or collect information. During normal system usage, users often provide credentials to various different locations, such as login pages/portals or system dialog boxes. Input capture mechanisms may be transparent to the user (e.g. Credential API Hooking) or rely on deceiving the user into providing input into what they believe to be a genuine service (e.g. Web Portal Capture).",Input Capture
S0641,Kobalos,"Kobalos has used a compromised SSH client to capture the hostname, port, username and password used to establish an SSH connection from the compromised host.",T1056,"Tactics:
Collection,                                                        Credential Access","Adversaries may use methods of capturing user input to obtain credentials or collect information. During normal system usage, users often provide credentials to various different locations, such as login pages/portals or system dialog boxes. Input capture mechanisms may be transparent to the user (e.g. Credential API Hooking) or rely on deceiving the user into providing input into what they believe to be a genuine service (e.g. Web Portal Capture).",Input Capture
C0049,Leviathan Australian Intrusions,Leviathan captured submitted multfactor authentication codes and other technical artifacts related to remote access sessions during Leviathan Australian Intrusions.,T1056,"Tactics:
Collection,                                                        Credential Access","Adversaries may use methods of capturing user input to obtain credentials or collect information. During normal system usage, users often provide credentials to various different locations, such as login pages/portals or system dialog boxes. Input capture mechanisms may be transparent to the user (e.g. Credential API Hooking) or rely on deceiving the user into providing input into what they believe to be a genuine service (e.g. Web Portal Capture).",Input Capture
S1060,Mafalda,Mafalda can conduct mouse event logging.,T1056,"Tactics:
Collection,                                                        Credential Access","Adversaries may use methods of capturing user input to obtain credentials or collect information. During normal system usage, users often provide credentials to various different locations, such as login pages/portals or system dialog boxes. Input capture mechanisms may be transparent to the user (e.g. Credential API Hooking) or rely on deceiving the user into providing input into what they believe to be a genuine service (e.g. Web Portal Capture).",Input Capture
S1059,metaMain,metaMain can log mouse events.,T1056,"Tactics:
Collection,                                                        Credential Access","Adversaries may use methods of capturing user input to obtain credentials or collect information. During normal system usage, users often provide credentials to various different locations, such as login pages/portals or system dialog boxes. Input capture mechanisms may be transparent to the user (e.g. Credential API Hooking) or rely on deceiving the user into providing input into what they believe to be a genuine service (e.g. Web Portal Capture).",Input Capture
S1131,NPPSPY,NPPSPY captures user input into the Winlogon process by redirecting RPC traffic from legitimate listening DLLs within the operating system to a newly registered malicious item that allows for recording logon information in cleartext.,T1056,"Tactics:
Collection,                                                        Credential Access","Adversaries may use methods of capturing user input to obtain credentials or collect information. During normal system usage, users often provide credentials to various different locations, such as login pages/portals or system dialog boxes. Input capture mechanisms may be transparent to the user (e.g. Credential API Hooking) or rely on deceiving the user into providing input into what they believe to be a genuine service (e.g. Web Portal Capture).",Input Capture
G1046,Storm-1811,Storm-1811 has used a PowerShell script to capture user credentials after prompting a user to authenticate to run a malicious script masquerading as a legitimate update item.,T1056,"Tactics:
Collection,                                                        Credential Access","Adversaries may use methods of capturing user input to obtain credentials or collect information. During normal system usage, users often provide credentials to various different locations, such as login pages/portals or system dialog boxes. Input capture mechanisms may be transparent to the user (e.g. Credential API Hooking) or rely on deceiving the user into providing input into what they believe to be a genuine service (e.g. Web Portal Capture).",Input Capture
C0039,Versa Director Zero Day Exploitation,Versa Director Zero Day Exploitation intercepted and harvested credentials from user logins to compromised devices.,T1056,"Tactics:
Collection,                                                        Credential Access","Adversaries may use methods of capturing user input to obtain credentials or collect information. During normal system usage, users often provide credentials to various different locations, such as login pages/portals or system dialog boxes. Input capture mechanisms may be transparent to the user (e.g. Credential API Hooking) or rely on deceiving the user into providing input into what they believe to be a genuine service (e.g. Web Portal Capture).",Input Capture
C0028,2015 Ukraine Electric Power Attack,"During the 2015 Ukraine Electric Power Attack, Sandworm Team gathered account credentials via a BlackEnergy keylogger plugin.",T1056.001,"Tactics:
Collection,                                                        Credential Access","Adversaries may log user keystrokes to intercept credentials as the user types them. Keylogging is likely to be used to acquire credentials for new access opportunities when OS Credential Dumping efforts are not effective, and may require an adversary to intercept keystrokes on a system for a substantial period of time before credentials can be successfully captured. In order to increase the likelihood of capturing credentials quickly, an adversary may also perform actions such as clearing browser cookies to force users to reauthenticate to systems.",Keylogging
S0045,ADVSTORESHELL,ADVSTORESHELL can perform keylogging.,T1056.001,"Tactics:
Collection,                                                        Credential Access","Adversaries may log user keystrokes to intercept credentials as the user types them. Keylogging is likely to be used to acquire credentials for new access opportunities when OS Credential Dumping efforts are not effective, and may require an adversary to intercept keystrokes on a system for a substantial period of time before credentials can be successfully captured. In order to increase the likelihood of capturing credentials quickly, an adversary may also perform actions such as clearing browser cookies to force users to reauthenticate to systems.",Keylogging
S0331,Agent Tesla,Agent Tesla can log keystrokes on the victim’s machine.,T1056.001,"Tactics:
Collection,                                                        Credential Access","Adversaries may log user keystrokes to intercept credentials as the user types them. Keylogging is likely to be used to acquire credentials for new access opportunities when OS Credential Dumping efforts are not effective, and may require an adversary to intercept keystrokes on a system for a substantial period of time before credentials can be successfully captured. In order to increase the likelihood of capturing credentials quickly, an adversary may also perform actions such as clearing browser cookies to force users to reauthenticate to systems.",Keylogging
G0130,Ajax Security Team,"Ajax Security Team has used CWoolger and MPK, custom-developed malware, which recorded all keystrokes on an infected system.",T1056.001,"Tactics:
Collection,                                                        Credential Access","Adversaries may log user keystrokes to intercept credentials as the user types them. Keylogging is likely to be used to acquire credentials for new access opportunities when OS Credential Dumping efforts are not effective, and may require an adversary to intercept keystrokes on a system for a substantial period of time before credentials can be successfully captured. In order to increase the likelihood of capturing credentials quickly, an adversary may also perform actions such as clearing browser cookies to force users to reauthenticate to systems.",Keylogging
S0622,AppleSeed,AppleSeed can use GetKeyState and GetKeyboardState to capture keystrokes on the victim’s machine.,T1056.001,"Tactics:
Collection,                                                        Credential Access","Adversaries may log user keystrokes to intercept credentials as the user types them. Keylogging is likely to be used to acquire credentials for new access opportunities when OS Credential Dumping efforts are not effective, and may require an adversary to intercept keystrokes on a system for a substantial period of time before credentials can be successfully captured. In order to increase the likelihood of capturing credentials quickly, an adversary may also perform actions such as clearing browser cookies to force users to reauthenticate to systems.",Keylogging
G0007,APT28,APT28 has used tools to perform keylogging.,T1056.001,"Tactics:
Collection,                                                        Credential Access","Adversaries may log user keystrokes to intercept credentials as the user types them. Keylogging is likely to be used to acquire credentials for new access opportunities when OS Credential Dumping efforts are not effective, and may require an adversary to intercept keystrokes on a system for a substantial period of time before credentials can be successfully captured. In order to increase the likelihood of capturing credentials quickly, an adversary may also perform actions such as clearing browser cookies to force users to reauthenticate to systems.",Keylogging
G0022,APT3,APT3 has used a keylogging tool that records keystrokes in encrypted files.,T1056.001,"Tactics:
Collection,                                                        Credential Access","Adversaries may log user keystrokes to intercept credentials as the user types them. Keylogging is likely to be used to acquire credentials for new access opportunities when OS Credential Dumping efforts are not effective, and may require an adversary to intercept keystrokes on a system for a substantial period of time before credentials can be successfully captured. In order to increase the likelihood of capturing credentials quickly, an adversary may also perform actions such as clearing browser cookies to force users to reauthenticate to systems.",Keylogging
