ID,Name,Description,Techniques,Tactics,Techniques-Description,Techniques-Name
S0031,BACKSPACE,Adversaries can direct BACKSPACE to upload files to the C2 Server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1081,BADHATCH,BADHATCH can exfiltrate data over the C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0234,Bandook,Bandook can upload files from a victim's machine over the C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0239,Bankshot,Bankshot exfiltrates data over its C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0268,Bisonal,Bisonal has added the exfiltrated data to the URL over the C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
G1043,BlackByte,BlackByte transmitted collected victim host information via HTTP POST to command and control infrastructure.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0520,BLINDINGCAN,BLINDINGCAN has sent user and system information to a C2 server via HTTP POST requests.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0657,BLUELIGHT,BLUELIGHT has exfiltrated data over its C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0651,BoxCaon,BoxCaon uploads files and data from a compromised host over the existing C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1039,Bumblebee,Bumblebee can send collected data in JSON format to C2.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
C0017,C0017,"During C0017, APT41 used its Cloudflare services C2 channels for data exfiltration.",T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0077,CallMe,CallMe exfiltrates data to its C2 server over the same protocol as C2 communications.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0351,Cannon,Cannon exfiltrates collected data over email via SMTP/S and POP3/S C2 channels.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0484,Carberp,Carberp has exfiltrated data via HTTP to already established C2 servers.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0572,Caterpillar WebShell,Caterpillar WebShell can upload files over the C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0674,CharmPower,CharmPower can exfiltrate gathered data to a hardcoded C2 URL via HTTP POST.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
G0114,Chimera,Chimera has used Cobalt Strike C2 beacons for data exfiltration.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1149,CHIMNEYSWEEP,CHIMNEYSWEEP  can upload collected files to the command-and-control server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0667,Chrommme,Chrommme can exfiltrate collected data via C2.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
G0142,Confucius,Confucius has exfiltrated stolen files to its C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1024,CreepySnail,CreepySnail can connect to C2 for data exfiltration.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0115,Crimson,Crimson can exfiltrate stolen information over its C2.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0538,Crutch,Crutch can exfiltrate data over the primary C2 channel (Dropbox HTTP API).,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1153,Cuckoo Stealer,"Cuckoo Stealer can send information about the targeted system to C2 including captured passwords, OS build, hostname, and username.",T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
G1012,CURIUM,CURIUM has used IMAP and SMTPS for exfiltration via tools such as IMAPLoader.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0687,Cyclops Blink,Cyclops Blink has the ability to upload exfiltrated files to a C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1111,DarkGate,DarkGate uses existing command and control channels to retrieve captured cryptocurrency wallet credentials.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1021,DnsSystem,DnsSystem can exfiltrate collected data to its C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0600,Doki,Doki has used Ngrok to establish C2 and exfiltrate data.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0502,Drovorub,Drovorub can exfiltrate files over C2 infrastructure.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1159,DUSTTRAP,DUSTTRAP can exfiltrate collected data over C2 channels.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0062,DustySky,DustySky has exfiltrated data to the C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0024,Dyre,Dyre has the ability to send information staged on a compromised host externally to C2.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0377,Ebury,Ebury exfiltrates a list of outbound and inbound SSH sessions using OpenSSH's known_host files and wtmp records. Ebury can exfiltrate SSH credentials through custom DNS queries or use the command Xcat to send the process's ssh session's credentials to the C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0367,Emotet,Emotet has exfiltrated data over its C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0363,Empire,Empire can send data gathered from a target through the command and control channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0568,EVILNUM,EVILNUM can upload files over the C2 channel from the infected host.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0696,Flagpro,Flagpro has exfiltrated data to the C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0381,FlawedAmmyy,FlawedAmmyy has sent data collected from a compromised host to its C2 servers.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0661,FoggyWeb,FoggyWeb can remotely exfiltrate sensitive information from a compromised AD FS server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
C0001,Frankenstein,"During Frankenstein, the threat actors collected information via Empire, which sent the data back to the adversary's C2.",T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1044,FunnyDream,"FunnyDream can execute commands, including gathering user information, and send the results to C2.",T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
G0093,GALLIUM,GALLIUM used Web shells and HTRAN for C2 and to exfiltrate data.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
G0047,Gamaredon Group,A Gamaredon Group file stealer can transfer collected files to a hardcoded C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0493,GoldenSpy,GoldenSpy has exfiltrated host environment information to an external C2 domain via port 9006.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0588,GoldMax,GoldMax can exfiltrate files over the existing C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0477,Goopy,Goopy has the ability to exfiltrate data over the Microsoft Outlook C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0531,Grandoreiro,Grandoreiro can send data it retrieves to the C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0632,GrimAgent,GrimAgent has sent data related to a compromise host over its C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0391,HAWKBALL,HAWKBALL has sent system information and files over the C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
G0126,Higaisa,Higaisa exfiltrated data over its C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
C0038,HomeLand Justice,"During HomeLand Justice, threat actors used HTTP to transfer data from compromised Exchange servers.",T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0376,HOPLIGHT,HOPLIGHT has used its C2 channel to exfiltrate data.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0431,HotCroissant,HotCroissant has the ability to download files from the infected host to the command and control (C2) server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1022,IceApple,IceApple's Multi File Exfiltrator module can exfiltrate multiple files from a compromised host as an HTTP response over C2.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0434,Imminent Monitor,"Imminent Monitor has uploaded a file containing debugger logs, network information and system information to the C2.",T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0604,Industroyer,Industroyer sends information about hardware profiles and previously-received commands back to the C2 server in a POST-request.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1132,IPsec Helper,IPsec Helper exfiltrates specific files through its command and control framework.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
G0004,Ke3chang,Ke3chang transferred compressed and encrypted RAR files containing exfiltration through the established backdoor command and control channel during operations.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0487,Kessel,Kessel has exfiltrated information gathered from the infected system to the C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1020,Kevin,Kevin can send data from the victim host through a DNS C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0526,KGH_SPY,KGH_SPY can exfiltrate collected information from the host to the C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
G0094,Kimsuky,Kimsuky has exfiltrated data over its C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0356,KONNI,KONNI has sent data and files to its C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1075,KOPILUWAK,KOPILUWAK has exfiltrated collected data to its C2 via POST requests.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1160,Latrodectus,Latrodectus can exfiltrate encrypted system information to the C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
G0032,Lazarus Group,Lazarus Group has exfiltrated data and files over a C2 channel through its various tools and malware.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
G0065,Leviathan,Leviathan has exfiltrated data over its C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
C0049,Leviathan Australian Intrusions,Leviathan exfiltrated collected data over existing command and control channels during Leviathan Australian Intrusions.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0395,LightNeuron,LightNeuron exfiltrates data over its email C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1185,LightSpy,"To exfiltrate data, LightSpy configures each module to send an obfuscated JSON blob to hardcoded URL endpoints or paths aligned to the module name.",T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1186,Line Dancer,Line Dancer exfiltrates collected data via command and control channels.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1188,Line Runner,Line Runner utilizes HTTP to retrieve and exfiltrate information staged using Line Dancer.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0680,LitePower,"LitePower can send collected data, including screenshots, over its C2 channel.",T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0447,Lokibot,Lokibot has the ability to initiate contact with command and control (C2) to exfiltrate stolen data.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
G1014,LuminousMoth,LuminousMoth has used malware that exfiltrates stolen data to its C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1213,Lumma Stealer,Lumma Stealer has exfiltrated collected data over existing HTTP and HTTPS C2 channels.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1142,LunarMail,LunarMail can use email image attachments with embedded data for receiving C2 commands and data exfiltration.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0409,Machete,Machete's collected data is exfiltrated over the same channel used for C2.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1016,MacMa,MacMa exfiltrates data from a supplied path over its C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1060,Mafalda,Mafalda can send network system data and files to its C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1182,MagicRAT,MagicRAT exfiltrates data via HTTP over existing command and control channels.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1169,Mango,Mango can use its HTTP C2 channel for exfiltration.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1156,Manjusaka,Manjusaka data exfiltration takes place over HTTP channels.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0652,MarkiRAT,MarkiRAT can exfiltrate locally stored data via its C2.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0459,MechaFlounder,MechaFlounder has the ability to send the compromised user's account name and hostname within a URL to C2.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1059,metaMain,metaMain can upload collected files and data to its C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0455,Metamorfo,Metamorfo can send the data it collects to the C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0084,Mis-Type,Mis-Type has transmitted collected files and data to its C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0083,Misdat,Misdat has uploaded files and data to its C2 servers.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1122,Mispadu,Mispadu can sends the collected financial data to the C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0079,MobileOrder,MobileOrder exfiltrates data to its C2 server over the same protocol as C2 communications.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1026,Mongall,Mongall can upload files and information from a compromised host to its C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
G0069,MuddyWater,MuddyWater has used C2 infrastructure to receive exfiltrated data.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0034,NETEAGLE,NETEAGLE is capable of reading files over the C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1090,NightClub,NightClub can use SMTP and DNS for file exfiltration and C2.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0385,njRAT,njRAT has used HTTP to receive stolen information from the infected machine.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0340,Octopus,Octopus has uploaded stolen files and data from a victim's machine over its C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1170,ODAgent,ODAgent can use an attacker-controlled OneDrive account to receive C2 commands and to exfiltrate files.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1172,OilBooster,OilBooster can use an actor-controlled OneDrive account for C2 communication and exfiltration.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0439,Okrum,Data exfiltration is done by Okrum using the already opened channel with the C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0264,OopsIE,OopsIE can upload files from the victim's machine to its C2 server.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
C0022,Operation Dream Job,"During Operation Dream Job, Lazarus Group exfiltrated data from a compromised host to actor-controlled C2 servers.",T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
C0006,Operation Honeybee,"During Operation Honeybee, the threat actors uploaded stolen files to their C2 servers.",T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
C0014,Operation Wocao,"During Operation Wocao, threat actors used the XServer backdoor to exfiltrate data.",T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1017,OutSteel,OutSteel can upload files from a compromised host over its C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1050,PcShare,PcShare can upload files and information from a compromised host to its C2 servers.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0587,Penquin,Penquin can execute the command code do_upload to send files to C2.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1145,Pikabot,"During the initial Pikabot command and control check-in, Pikabot will transmit collected system information encrypted using RC4.",T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1031,PingPull,PingPull has the ability to exfiltrate stolen victim data through its C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S0428,PoetRAT,PoetRAT has exfiltrated data over the C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
S1173,PowerExchange,PowerExchange can exfiltrate files via its email C2 channel.,T1041,Exfiltration,Adversaries may steal data by exfiltrating it over an existing command and control channel. Stolen data is encoded into the normal communications channel using the same protocol as command and control communications.,Exfiltration Over C2 Channel
